Return_Type,Reporting_Quarter,Syndicate_Number,Year_of_Account,Development_Year,LOB_Code,Currency,Gross_Premium_Written,Net_Premium_Written,Cumulative_Paid_Claims,Case_Reserves,IBNR_Reserve,Total_Incurred,Number_of_Claims,Number_of_Claims_Closed,As_At_Date,Calendar_Period
RRA,N/A,2525,2023,0,A1,GBP,15153812,12880740,2129138,5109933,3406622,10645693,302,42,2024-12-31,2023
RRA,N/A,2525,2023,1,A1,GBP,3393910,2884823,572130,637517,425011,1634658,185,42,2024-12-31,2024
RRA,N/A,2525,2023,0,A2,GBP,11518712,9790905,1328686,3188847,2125898,6643431,159,73,2024-12-31,2023
RRA,N/A,2525,2023,1,A2,GBP,9974884,8478651,2416454,2692620,1795080,6904154,212,50,2024-12-31,2024
RRA,N/A,2525,2023,0,D1,GBP,15928312,13539065,2428715,5828918,3885945,12143578,490,38,2024-12-31,2023
RRA,N/A,2525,2023,1,D1,GBP,18479701,15707745,5408521,6026638,4017758,15452917,221,31,2024-12-31,2024
RRA,N/A,2525,2023,0,D2,GBP,7170196,6094666,1135306,2724736,1816491,5676533,74,75,2024-12-31,2023
RRA,N/A,2525,2023,1,D2,GBP,8872782,7541864,2219820,2473514,1649009,6342343,491,134,2024-12-31,2024
RRA,N/A,2525,2023,0,E1,GBP,3686526,3133547,393889,945334,630223,1969446,213,11,2024-12-31,2023
RRA,N/A,2525,2023,1,E1,GBP,4206250,3575312,700050,780055,520037,2000142,459,86,2024-12-31,2024
RRA,N/A,2525,2024,0,A1,GBP,19402382,16492024,1829761,4391428,2927618,9148807,404,41,2024-12-31,2024
RRA,N/A,2525,2024,0,A2,GBP,18581944,15794652,2809584,6743002,4495335,14047921,52,11,2024-12-31,2024
RRA,N/A,2525,2024,0,D1,GBP,9806436,8335470,1367489,3281975,2187983,6837447,53,68,2024-12-31,2024
RRA,N/A,2525,2024,0,D2,GBP,14081068,11968907,1615797,3877914,2585276,8078987,136,76,2024-12-31,2024
RRA,N/A,2525,2024,0,E1,GBP,10535340,8955039,1321688,3172051,2114701,6608440,74,14,2024-12-31,2024
