Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Gross_Claims_Reported,Gross_Claims_Paid,Gross_Claims_Outstanding,Reins_Claims_Reported,Reins_Claims_Paid,Reins_Claims_Outstanding,Net_Claims_Reported,Net_Claims_Paid,Net_Claims_Outstanding,Gross_Ultimate_Estimate,Net_Ultimate_Estimate
6104,2024-12-31,Income protection insurance,2023,1,16419796.496168356,6567918.598467343,9851877.897701014,6667957.850733934,2079657.439033782,4588300.411700152,9751838.645434422,4488261.15943356,5263577.486000862,46851207.704967305,28110724.622980382
6104,2024-12-31,Income protection insurance,2024,0,5423734.730226006,1386876.2790510901,4036858.4511749162,2394620.6348867537,588557.8847079562,1806062.7501787976,3029114.0953392526,798318.3943431339,2230795.7009961186,17836864.78736898,10702118.872421388
6104,2024-12-31,Credit and suretyship insurance,2015,0,7096393.710321726,253862.65160216313,6842531.058719563,2709511.032844157,77606.7515774531,2631904.2812667037,4386882.677477569,176255.90002471002,4210626.777452859,,
6104,2024-12-31,Credit and suretyship insurance,2015,1,9189079.193654494,3675631.677461798,5513447.516192697,3551548.5562629313,1410417.1993996329,2141131.3568632985,5637530.6373915635,2265214.478062165,3372316.1593293985,,
6104,2024-12-31,Credit and suretyship insurance,2015,2,10281861.519786585,5140930.759893293,5140930.759893293,4295885.441010229,2107456.967796979,2188428.4732132503,5985976.078776356,3033473.7920963136,2952502.2866800423,,
6104,2024-12-31,Credit and suretyship insurance,2015,3,11539039.375410357,6923423.625246216,4615615.750164142,5638350.932577753,2214640.903520066,3423710.0290576876,5900688.442832604,4708782.721726149,1191905.7211064547,,
6104,2024-12-31,Credit and suretyship insurance,2015,4,13405148.248229181,9383603.773760427,4021544.4744687546,4022374.8749163263,4470876.374725196,-448501.4998088693,9382773.373312855,4912727.399035231,4470045.974277624,,
6104,2024-12-31,Credit and suretyship insurance,2015,5,13950117.992254253,11160094.393803403,2790023.5984508507,6299348.849845269,4155329.037237452,2144019.812607817,7650769.142408985,7004765.35656595,646003.7858430343,,
6104,2024-12-31,Credit and suretyship insurance,2015,6,15768496.693553425,14191647.024198085,1576849.6693553403,5997532.59674497,4458754.148249975,1538778.448494995,9770964.096808456,9732892.875948109,38071.22086034715,,
6104,2024-12-31,Credit and suretyship insurance,2015,7,17021970.59435207,16170872.064634467,851098.5297176037,5349163.4011674,7833559.939013103,-2484396.537845703,11672807.19318467,8337312.1256213635,3335495.0675633065,,
6104,2024-12-31,Credit and suretyship insurance,2015,8,17664135.213604026,16780928.452923823,883206.7606802024,6992613.867652079,7460916.346498686,-468302.4788466068,10671521.345951946,9320012.106425136,1351509.2395268101,,
6104,2024-12-31,Credit and suretyship insurance,2015,9,19174143.495926287,18215436.32112997,958707.1747963168,6585296.211568686,8230065.5101899225,-1644769.2986212363,12588847.2843576,9985370.810940048,2603476.473417552,27321480.047363665,16392888.028418198
6104,2024-12-31,Credit and suretyship insurance,2016,0,15494330.437507667,1748527.956024204,13745802.481483463,6217105.463024897,651546.43359604,5565559.029428856,9277224.974482771,1096981.5224281638,8180243.452054607,,
6104,2024-12-31,Credit and suretyship insurance,2016,1,13607536.32001717,5443014.528006868,8164521.792010302,6126202.556335764,2002650.3437803858,4123552.212555378,7481333.763681406,3440364.1842264826,4040969.5794549235,,
6104,2024-12-31,Credit and suretyship insurance,2016,2,15627519.268895958,7813759.634447979,7813759.634447979,5949939.353241828,3457840.5939333467,2492098.7593084816,9677579.91565413,4355919.040514632,5321660.875139498,,
6104,2024-12-31,Credit and suretyship insurance,2016,3,18032599.30143329,10819559.580859976,7213039.720573315,7814448.767501552,4266331.073405628,3548117.6940959236,10218150.53393174,6553228.507454348,3664922.026477392,,
6104,2024-12-31,Credit and suretyship insurance,2016,4,19678268.16625083,13774787.71637558,5903480.449875249,8426121.570465708,4299415.275454992,4126706.2950107157,11252146.59578512,9475372.440920588,1776774.1548645329,,
6104,2024-12-31,Credit and suretyship insurance,2016,5,20665201.412627783,16532161.130102227,4133040.282525556,6356272.681034929,6470080.561371512,-113807.88033658266,14308928.731592853,10062080.568730716,4246848.162862137,,
6104,2024-12-31,Credit and suretyship insurance,2016,6,23361050.109152194,21024945.098236978,2336105.010915216,8471105.354255483,7922872.881160712,548232.4730947707,14889944.754896712,13102072.217076266,1787872.5378204454,,
6104,2024-12-31,Credit and suretyship insurance,2016,7,25275331.003847115,24011564.45365476,1263766.550192356,11813201.620881837,10397238.459147481,1415963.1617343556,13462129.382965278,13614325.994507277,-152196.6115419995,,
6104,2024-12-31,Credit and suretyship insurance,2016,8,26311665.64504858,24996082.36279615,1315583.282252431,8509410.965334387,7579106.239711177,930304.7256232109,17802254.679714195,17416976.123084974,385278.5566292219,40293261.71549269,24175957.029295612
6104,2024-12-31,Credit and suretyship insurance,2017,0,2537490.9771684674,420048.69228725554,2117442.284881212,793727.2196549835,137459.06771334918,656268.1519416342,1743763.757513484,282589.62457390636,1461174.1329395776,,
6104,2024-12-31,Credit and suretyship insurance,2017,1,3292430.309983873,1316972.1239935493,1975458.1859903235,1403880.4926562186,557287.2370973479,846593.2555588707,1888549.8173276542,759684.8868962014,1128864.9304314528,,
6104,2024-12-31,Credit and suretyship insurance,2017,2,3842986.0037712627,1921493.0018856314,1921493.0018856314,1345430.4949376301,719068.6784734394,626361.8164641907,2497555.508833633,1202424.323412192,1295131.1854214408,,
6104,2024-12-31,Credit and suretyship insurance,2017,3,4150973.3923061793,2490584.035383708,1660389.3569224714,1433298.4058129096,1194337.2717217372,238961.13409117237,2717674.98649327,1296246.7636619706,1421428.2228312993,,
6104,2024-12-31,Credit and suretyship insurance,2017,4,4852682.674399863,3396877.8720799037,1455804.8023199593,2084382.0923490894,1641930.7122803326,442451.3800687569,2768300.5820507733,1754947.1597995711,1013353.4222512022,,
6104,2024-12-31,Credit and suretyship insurance,2017,5,5195159.549480222,4156127.639584178,1039031.9098960441,1593040.0732040703,2075372.7977883308,-482332.7245842605,3602119.476276152,2080754.8417958473,1521364.6344803046,,
6104,2024-12-31,Credit and suretyship insurance,2017,6,5476729.479233353,4929056.531310019,547672.9479233343,2390747.739316231,1727965.74701649,662781.9922997411,3085981.7399171223,3201090.784293529,-115109.04437640682,,
6104,2024-12-31,Credit and suretyship insurance,2017,7,6004712.64668495,5704477.014350702,300235.63233424816,2577143.6276855506,2209329.5145413466,367814.113144204,3427569.0189993996,3495147.4998093555,-67578.48080995586,9815480.267198939,5889288.160319364
6104,2024-12-31,Credit and suretyship insurance,2018,0,4343508.2836806495,445055.12253940303,3898453.1611412466,2136418.7502970533,204601.89949449565,1931816.8508025575,2207089.533383596,240453.22304490738,1966636.3103386888,,
6104,2024-12-31,Credit and suretyship insurance,2018,1,5594489.534003694,2237795.8136014775,3356693.720402216,1901926.0697060577,1034316.4353422683,867609.6343637893,3692563.464297636,1203479.3782592092,2489084.0860384265,,
6104,2024-12-31,Credit and suretyship insurance,2018,2,6179707.071076663,3089853.5355383316,3089853.5355383316,2114031.091616381,1153141.615227833,960889.476388548,4065675.9794602823,1936711.9203104987,2128964.0591497836,,
6104,2024-12-31,Credit and suretyship insurance,2018,3,7265139.2339692125,4359083.540381528,2906055.693587684,2371031.4695523186,1414290.8737432559,956740.5958090627,4894107.764416894,2944792.666638273,1949315.0977786211,,
6104,2024-12-31,Credit and suretyship insurance,2018,4,7808853.238195734,5466197.266737013,2342655.971458721,2774345.841236876,2261615.0040519317,512730.8371849442,5034507.396958858,3204582.2626850815,1829925.1342737763,,
6104,2024-12-31,Credit and suretyship insurance,2018,5,8520537.873583613,6816430.29886689,1704107.5747167226,3297378.469900209,2197580.279396401,1099798.1905038082,5223159.4036834035,4618850.01947049,604309.3842129139,,
6104,2024-12-31,Credit and suretyship insurance,2018,6,9101253.524749901,8191128.172274913,910125.3524749884,4224944.916841926,3908614.261493662,316330.65534826415,4876308.607907975,4282513.910781251,593794.6971267238,16274572.65190077,9764743.591140462
6104,2024-12-31,Credit and suretyship insurance,2019,0,3465258.0995589076,55530.76652176316,3409727.3330371445,1461159.076459965,24604.052401317378,1436555.0240586477,2004099.0230989426,30926.71412044578,1973172.3089784968,,
6104,2024-12-31,Credit and suretyship insurance,2019,1,5309086.654963959,2123634.6619855836,3185451.9929783754,2314417.6120483093,939903.2092537542,1374514.402794555,2994669.0429156497,1183731.4527318294,1810937.5901838203,,
6104,2024-12-31,Credit and suretyship insurance,2019,2,6271923.6915726205,3135961.8457863103,3135961.8457863103,1962953.6086910884,1061392.4551985264,901561.153492562,4308970.082881533,2074569.390587784,2234400.6922937487,,
6104,2024-12-31,Credit and suretyship insurance,2019,3,6567508.262836788,3940504.9577020733,2627003.3051347146,3110363.944706458,1806790.2140152785,1303573.7306911796,3457144.3181303297,2133714.743686795,1323429.574443535,,
6104,2024-12-31,Credit and suretyship insurance,2019,4,7504008.928442476,5252806.249909733,2251202.678532743,2376764.8737343475,1862973.248115686,513791.6256186615,5127244.054708129,3389833.0017940477,1737411.0529140811,,
6104,2024-12-31,Credit and suretyship insurance,2019,5,8074969.483691054,6459975.586952844,1614993.8967382107,3328087.684309693,2271384.1272537387,1056703.5570559544,4746881.799381361,4188591.459699105,558290.3396822563,15560758.97983626,9336455.387901757
6104,2024-12-31,Credit and suretyship insurance,2020,0,2867247.9399333023,257261.13622313822,2609986.803710164,1119588.167409807,83747.07358160797,1035841.093828199,1747659.7725234954,173514.06264153024,1574145.709881965,,
6104,2024-12-31,Credit and suretyship insurance,2020,1,2932883.8748655417,1173153.5499462166,1759730.324919325,1211593.0269702652,563485.7405775817,648107.2863926835,1721290.8478952765,609667.809368635,1111623.0385266417,,
6104,2024-12-31,Credit and suretyship insurance,2020,2,3229320.3140397933,1614660.1570198967,1614660.1570198967,1576829.1034439458,772410.8580914501,804418.2453524957,1652491.2105958476,842249.2989284466,810241.911667401,,
6104,2024-12-31,Credit and suretyship insurance,2020,3,3622189.2905397704,2173313.5743238623,1448875.716215908,1763204.5491962912,792428.7043384672,970775.844857824,1858984.7413434791,1380884.869985395,478099.871358084,,
6104,2024-12-31,Credit and suretyship insurance,2020,4,3942545.7000670577,2759781.9900469403,1182763.7100201175,1218623.4902940122,1153147.8072153237,65475.68307868857,2723922.2097730455,1606634.1828316166,1117288.026941429,8283193.876082968,4969916.325649781
6104,2024-12-31,Credit and suretyship insurance,2021,0,13296633.32132464,597615.6663353164,12699017.654989325,5170154.060573199,200423.94516973686,4969730.115403462,8126479.260751442,397191.7211655795,7729287.539585862,,
6104,2024-12-31,Credit and suretyship insurance,2021,1,13115197.621555358,5246079.048622143,7869118.572933215,4348858.864050461,2522486.5463720383,1826372.3176784227,8766338.757504897,2723592.502250105,6042746.255254792,,
6104,2024-12-31,Credit and suretyship insurance,2021,2,14316838.106048666,7158419.053024333,7158419.053024333,5129443.245851496,3365754.5216722153,1763688.724179281,9187394.86019717,3792664.5313521177,5394730.328845052,,
6104,2024-12-31,Credit and suretyship insurance,2021,3,16259954.495399011,9755972.697239408,6503981.798159603,4956020.945976352,3891825.8018044233,1064195.144171929,11303933.549422659,5864146.895434985,5439786.653987674,37486578.646802,22491947.188081197
6104,2024-12-31,Credit and suretyship insurance,2022,0,3495973.6982615474,616806.7745868237,2879166.9236747236,1228158.3662612978,254583.00911591406,973575.3571453837,2267815.3320002495,362223.7654709096,1905591.5665293399,,
6104,2024-12-31,Credit and suretyship insurance,2022,1,2925771.707658308,1170308.6830633234,1755463.0245949847,1345791.381743814,567676.4961428605,778114.8856009536,1579980.325914494,602632.1869204629,977348.1389940311,,
6104,2024-12-31,Credit and suretyship insurance,2022,2,3532638.843768063,1766319.4218840315,1766319.4218840315,1301252.889337007,644977.9379165539,656274.951420453,2231385.954431056,1121341.4839674775,1110044.4704635786,8804450.092105538,5282670.055263322
6104,2024-12-31,Credit and suretyship insurance,2023,0,2172893.6024379223,348687.35504383285,1824206.2473940894,851490.2390434275,167902.09380798816,683588.1452354393,1321403.3633944946,180785.2612358447,1140618.1021586498,,
6104,2024-12-31,Credit and suretyship insurance,2023,1,2204184.9957015114,881673.9982806046,1322510.9974209068,665516.7467110432,277430.44138039416,388086.305330649,1538668.2489904682,604243.5569002104,934424.6920902578,6578942.5047335,3947365.5028401
6104,2024-12-31,Credit and suretyship insurance,2024,0,3110543.8586904462,469235.2248066363,2641308.63388381,1128561.5849271524,157708.36441491652,970853.2205122359,1981982.2737632939,311526.86039171973,1670455.4133715741,15051714.7022316,9031028.821338959
6104,2024-12-31,Assistance,2015,0,9335409.15595288,1925722.4866492087,7409686.669303671,3452728.906766478,774844.3915946007,2677884.515171877,5882680.249186402,1150878.0950546078,4731802.154131794,,
6104,2024-12-31,Assistance,2015,1,13874474.941826425,5549789.97673057,8324684.965095855,4265989.346805577,2220209.582881666,2045779.7639239114,9608485.59502085,3329580.3938489044,6278905.201171945,,
6104,2024-12-31,Assistance,2015,2,15526032.43415434,7763016.21707717,7763016.21707717,6483591.180375411,2758774.927769361,3724816.25260605,9042441.253778927,5004241.2893078085,4038199.9644711185,,
6104,2024-12-31,Assistance,2015,3,16738938.473414196,10043363.084048519,6695575.389365677,7299066.442997465,4802358.3840510715,2496708.0589463934,9439872.03041673,5241004.699997447,4198867.330419283,,
6104,2024-12-31,Assistance,2015,4,18068253.588863097,12647777.512204167,5420476.076658931,5678992.391731695,4616569.1237846585,1062423.2679470368,12389261.197131403,8031208.388419508,4358052.808711895,,
6104,2024-12-31,Assistance,2015,5,20035062.32399939,16028049.859199513,4007012.4647998773,7072100.060603477,5517720.271823979,1554379.788779498,12962962.263395913,10510329.587375533,2452632.67602038,,
6104,2024-12-31,Assistance,2015,6,21736018.617511213,19562416.755760096,2173601.861751117,7088654.580406182,9522805.018116536,-2434150.437710353,14647364.037105031,10039611.73764356,4607752.299461471,,
6104,2024-12-31,Assistance,2015,7,23419906.641079176,22248911.309025217,1170995.3320539594,7983395.456742359,7770502.242967842,212893.21377451718,15436511.184336817,14478409.066057375,958102.1182794422,,
6104,2024-12-31,Assistance,2015,8,26080925.96368874,24776879.6655043,1304046.2981844395,11766222.662739236,11346321.45102025,419901.2117189858,14314703.300949503,13430558.214484049,884145.0864654537,,
6104,2024-12-31,Assistance,2015,9,26861903.894055605,25518808.699352823,1343095.1947027817,12551546.265880806,9738962.84326544,2812583.422615366,14310357.628174799,15779845.856087383,-1469488.2279125843,38753783.3726898,23252270.023613878
