Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Gross_Claims_Reported,Gross_Claims_Paid,Gross_Claims_Outstanding,Gross_Ultimate_Estimate
1458,2024-12-31,General liability insurance,2021,0,7553433.277534584,1781481.2148967544,5771952.06263783,
1458,2024-12-31,General liability insurance,2021,1,10360918.542507578,4144367.417003032,6216551.125504546,
1458,2024-12-31,General liability insurance,2021,2,11333971.172511412,5666985.586255706,5666985.586255706,
1458,2024-12-31,General liability insurance,2021,3,12728639.071503526,7637183.442902116,5091455.6286014095,29746448.17338484
1458,2024-12-31,General liability insurance,2022,0,12855322.09075028,3055778.056709768,9799544.03404051,
1458,2024-12-31,General liability insurance,2022,1,13276193.686245576,5310477.474498231,7965716.211747346,
1458,2024-12-31,General liability insurance,2022,2,14955611.721001845,7477805.860500922,7477805.860500922,37956555.5066292
1458,2024-12-31,General liability insurance,2023,0,12395720.66717212,576749.1061799157,11818971.560992204,
1458,2024-12-31,General liability insurance,2023,1,12666380.567498002,5066552.226999201,7599828.340498801,37430436.159163326
1458,2024-12-31,General liability insurance,2024,0,10557685.287752744,715661.2833309744,9842024.004421769,33720451.0862091
1458,2024-12-31,Income protection insurance,2015,0,16037347.105328804,3498191.542898976,12539155.562429829,
1458,2024-12-31,Income protection insurance,2015,1,13721015.313037427,5488406.125214972,8232609.187822457,
1458,2024-12-31,Income protection insurance,2015,2,15298518.316354336,7649259.158177168,7649259.158177168,
1458,2024-12-31,Income protection insurance,2015,3,18121691.520991422,10873014.912594857,7248676.608396567,
1458,2024-12-31,Income protection insurance,2015,4,20140563.26864188,14098394.288049316,6042168.980592566,
1458,2024-12-31,Income protection insurance,2015,5,21717771.724573296,17374217.379658636,4343554.34491466,
1458,2024-12-31,Income protection insurance,2015,6,23057260.854819383,20751534.76933745,2305726.0854819342,
1458,2024-12-31,Income protection insurance,2015,7,25045889.92868004,23793595.432246037,1252294.496434003,
1458,2024-12-31,Income protection insurance,2015,8,27220268.8702302,25859255.42671869,1361013.443511512,
1458,2024-12-31,Income protection insurance,2015,9,29091803.275790516,27637213.112000987,1454590.1637895256,40772791.97711047
1458,2024-12-31,Income protection insurance,2016,0,7236731.474050032,349695.172227619,6887036.301822413,
1458,2024-12-31,Income protection insurance,2016,1,7786041.634775187,3114416.653910075,4671624.980865112,
1458,2024-12-31,Income protection insurance,2016,2,8793859.37464759,4396929.687323795,4396929.687323795,
1458,2024-12-31,Income protection insurance,2016,3,9598715.731622253,5759229.438973352,3839486.2926489,
1458,2024-12-31,Income protection insurance,2016,4,10429518.454164822,7300662.917915375,3128855.5362494467,
1458,2024-12-31,Income protection insurance,2016,5,11414073.968122948,9131259.17449836,2282814.793624589,
1458,2024-12-31,Income protection insurance,2016,6,12606722.56745253,11346050.31070728,1260672.256745251,
1458,2024-12-31,Income protection insurance,2016,7,13665242.12406228,12981980.017859166,683262.1062031146,
1458,2024-12-31,Income protection insurance,2016,8,14438494.684103588,13716569.949898409,721924.7342051808,22081713.972009797
1458,2024-12-31,Income protection insurance,2017,0,1380678.0777103524,10909.580429873127,1369768.4972804792,
1458,2024-12-31,Income protection insurance,2017,1,2151701.4036277127,860680.5614510851,1291020.8421766276,
1458,2024-12-31,Income protection insurance,2017,2,2261718.4047401063,1130859.2023700532,1130859.2023700532,
1458,2024-12-31,Income protection insurance,2017,3,2599712.281238873,1559827.368743324,1039884.9124955492,
1458,2024-12-31,Income protection insurance,2017,4,2965664.395620391,2075965.0769342731,889699.3186861174,
1458,2024-12-31,Income protection insurance,2017,5,3229568.029078148,2583654.4232625184,645913.6058156295,
1458,2024-12-31,Income protection insurance,2017,6,3357843.7630207944,3022059.3867187155,335784.37630207883,
1458,2024-12-31,Income protection insurance,2017,7,3667124.010559249,3483767.8100312864,183356.2005279628,6015274.284079744
1458,2024-12-31,Income protection insurance,2018,0,3713879.626472906,110158.6705198794,3603720.955953026,
1458,2024-12-31,Income protection insurance,2018,1,4319315.095643121,1727726.0382572485,2591589.057385872,
1458,2024-12-31,Income protection insurance,2018,2,4659725.978082578,2329862.989041289,2329862.989041289,
1458,2024-12-31,Income protection insurance,2018,3,5285183.375593681,3171110.025356209,2114073.350237472,
1458,2024-12-31,Income protection insurance,2018,4,5824389.843994206,4077072.890795944,1747316.953198262,
1458,2024-12-31,Income protection insurance,2018,5,6502680.162338496,5202144.1298707975,1300536.032467699,
1458,2024-12-31,Income protection insurance,2018,6,6806428.858611791,6125785.9727506135,680642.8858611779,12051695.650817666
1458,2024-12-31,Income protection insurance,2019,0,4172069.028006535,450609.6612769919,3721459.366729543,
1458,2024-12-31,Income protection insurance,2019,1,6825768.583127298,2730307.4332509195,4095461.149876379,
1458,2024-12-31,Income protection insurance,2019,2,8084069.917499867,4042034.9587499336,4042034.9587499336,
1458,2024-12-31,Income protection insurance,2019,3,8758665.422591439,5255199.253554864,3503466.1690365747,
1458,2024-12-31,Income protection insurance,2019,4,10013507.4020366,7009455.18142562,3004052.22061098,
1458,2024-12-31,Income protection insurance,2019,5,10416146.680258092,8332917.344206475,2083229.336051619,20414265.327932347
1458,2024-12-31,Income protection insurance,2020,0,5138782.614392993,739870.1360569076,4398912.478336086,
1458,2024-12-31,Income protection insurance,2020,1,6072143.951331047,2428857.580532419,3643286.370798628,
1458,2024-12-31,Income protection insurance,2020,2,6828396.798136748,3414198.399068374,3414198.399068374,
1458,2024-12-31,Income protection insurance,2020,3,7469985.573561301,4481991.344136782,2987994.2294245195,
1458,2024-12-31,Income protection insurance,2020,4,7974210.371710414,5581947.260197289,2392263.111513125,16959814.556784593
1458,2024-12-31,Income protection insurance,2021,0,4954047.248353092,810300.4334360886,4143746.8149170033,
1458,2024-12-31,Income protection insurance,2021,1,8113017.67706833,3245207.0708273323,4867810.606240998,
1458,2024-12-31,Income protection insurance,2021,2,8969356.16551732,4484678.08275866,4484678.08275866,
1458,2024-12-31,Income protection insurance,2021,3,9958690.874121524,5975214.524472915,3983476.349648608,23036559.99420873
1458,2024-12-31,Income protection insurance,2022,0,10322342.305930758,2799345.4447544776,7522996.86117628,
1458,2024-12-31,Income protection insurance,2022,1,10467632.440933049,4187052.976373219,6280579.464559828,
1458,2024-12-31,Income protection insurance,2022,2,12052728.402910467,6026364.201455234,6026364.201455234,29967898.56672236
1458,2024-12-31,Income protection insurance,2023,0,4154063.50546309,1181868.9494823436,2972194.555980746,
1458,2024-12-31,Income protection insurance,2023,1,3967207.096979853,1586882.8387919413,2380324.258187912,11226688.78161372
1458,2024-12-31,Income protection insurance,2024,0,8743542.116700366,2079016.2046896145,6664525.912010752,25507101.43205728
1458,2024-12-31,Workers compensation insurance,2015,0,8350466.871492205,270113.40493897913,8080353.466553226,
1458,2024-12-31,Workers compensation insurance,2015,1,10577861.125979338,4231144.450391735,6346716.675587603,
1458,2024-12-31,Workers compensation insurance,2015,2,11227969.655862996,5613984.827931498,5613984.827931498,
1458,2024-12-31,Workers compensation insurance,2015,3,12991044.253572848,7794626.55214371,5196417.701429138,
1458,2024-12-31,Workers compensation insurance,2015,4,13831772.36912037,9682240.658384258,4149531.7107361127,
1458,2024-12-31,Workers compensation insurance,2015,5,15671181.958822085,12536945.567057667,3134236.3917644154,
1458,2024-12-31,Workers compensation insurance,2015,6,17108123.811138604,15397311.430024743,1710812.381113859,
1458,2024-12-31,Workers compensation insurance,2015,7,18261951.186735958,17348853.627399154,913097.5593368,
1458,2024-12-31,Workers compensation insurance,2015,8,19775982.35770123,18787183.23981617,988799.1178850606,
1458,2024-12-31,Workers compensation insurance,2015,9,20467689.74143883,19444305.25436689,1023384.4870719424,29576956.60432384
1458,2024-12-31,Workers compensation insurance,2016,0,4776355.7341270605,1049231.9753488596,3727123.758778201,
1458,2024-12-31,Workers compensation insurance,2016,1,7550845.277676182,3020338.1110704727,4530507.166605709,
1458,2024-12-31,Workers compensation insurance,2016,2,8515844.519376306,4257922.259688153,4257922.259688153,
1458,2024-12-31,Workers compensation insurance,2016,3,9220772.61547674,5532463.569286045,3688309.046190696,
1458,2024-12-31,Workers compensation insurance,2016,4,10502912.157157876,7352038.510010513,3150873.647147363,
1458,2024-12-31,Workers compensation insurance,2016,5,11559500.661520204,9247600.529216165,2311900.1323040407,
1458,2024-12-31,Workers compensation insurance,2016,6,12414746.105591498,11173271.49503235,1241474.6105591487,
1458,2024-12-31,Workers compensation insurance,2016,7,12972381.933265636,12323762.836602353,648619.0966632832,
1458,2024-12-31,Workers compensation insurance,2016,8,14240163.991508564,13528155.791933136,712008.1995754279,21600407.45842671
1458,2024-12-31,Workers compensation insurance,2017,0,1917130.9160430145,435083.5723790005,1482047.3436640138,
1458,2024-12-31,Workers compensation insurance,2017,1,2401202.728646592,960481.0914586368,1440721.637187955,
1458,2024-12-31,Workers compensation insurance,2017,2,2840747.1401200774,1420373.5700600387,1420373.5700600387,
1458,2024-12-31,Workers compensation insurance,2017,3,3085160.498766175,1851096.2992597048,1234064.1995064698,
1458,2024-12-31,Workers compensation insurance,2017,4,3375811.656711221,2363068.159697855,1012743.4970133664,
1458,2024-12-31,Workers compensation insurance,2017,5,3707701.91904196,2966161.535233568,741540.3838083916,
1458,2024-12-31,Workers compensation insurance,2017,6,4064767.085097381,3658290.376587643,406476.7085097376,
1458,2024-12-31,Workers compensation insurance,2017,7,4359027.290643375,4141075.9261112064,217951.36453216893,7039908.592159733
1458,2024-12-31,Workers compensation insurance,2018,0,1346361.708047898,197314.81762481335,1149046.8904230846,
1458,2024-12-31,Workers compensation insurance,2018,1,1982044.0893607656,792817.6357443064,1189226.4536164594,
1458,2024-12-31,Workers compensation insurance,2018,2,2315001.858386572,1157500.929193286,1157500.929193286,
1458,2024-12-31,Workers compensation insurance,2018,3,2531994.2866873136,1519196.5720123884,1012797.7146749252,
1458,2024-12-31,Workers compensation insurance,2018,4,2718217.4616193264,1902752.2231335284,815465.238485798,
1458,2024-12-31,Workers compensation insurance,2018,5,3067872.975520166,2454298.380416133,613574.5951040331,
1458,2024-12-31,Workers compensation insurance,2018,6,3192802.62570268,2873522.363132412,319280.26257026754,5733765.580392716
1458,2024-12-31,Workers compensation insurance,2019,0,13757292.121231703,1849356.1006983763,11907936.020533329,
1458,2024-12-31,Workers compensation insurance,2019,1,16126320.535609338,6450528.214243736,9675792.321365602,
1458,2024-12-31,Workers compensation insurance,2019,2,18035128.579582367,9017564.289791184,9017564.289791184,
1458,2024-12-31,Workers compensation insurance,2019,3,19404891.99314009,11642935.195884056,7761956.797256034,
1458,2024-12-31,Workers compensation insurance,2019,4,21615126.239785776,15130588.36785004,6484537.871935735,
1458,2024-12-31,Workers compensation insurance,2019,5,24476266.392492477,19581013.11399398,4895253.278498493,46140411.93548732
1458,2024-12-31,Workers compensation insurance,2020,0,5314849.254757504,1233029.4323327062,4081819.822424798,
1458,2024-12-31,Workers compensation insurance,2020,1,6131912.167667015,2452764.867066806,3679147.300600209,
1458,2024-12-31,Workers compensation insurance,2020,2,7063889.925727114,3531944.962863557,3531944.962863557,
1458,2024-12-31,Workers compensation insurance,2020,3,7555372.091182783,4533223.25470967,3022148.836473113,
1458,2024-12-31,Workers compensation insurance,2020,4,8390091.159864932,5873063.811905452,2517027.34795948,17633837.783585355
1458,2024-12-31,Workers compensation insurance,2021,0,3814818.836964745,734443.9252224439,3080374.911742301,
1458,2024-12-31,Workers compensation insurance,2021,1,3539251.014264116,1415700.4057056464,2123550.608558469,
1458,2024-12-31,Workers compensation insurance,2021,2,4114223.0324192913,2057111.5162096457,2057111.5162096457,
1458,2024-12-31,Workers compensation insurance,2021,3,4463990.728081073,2678394.436848644,1785596.2912324285,10616795.10688292
1458,2024-12-31,Workers compensation insurance,2022,0,3928128.385874352,1019312.2653563146,2908816.120518037,
1458,2024-12-31,Workers compensation insurance,2022,1,3856121.663717052,1542448.665486821,2313672.998230231,
1458,2024-12-31,Workers compensation insurance,2022,2,4328855.968139246,2164427.984069623,2164427.984069623,11323567.588103864
1458,2024-12-31,Workers compensation insurance,2023,0,4466410.833571629,1123629.712161764,3342781.1214098646,
1458,2024-12-31,Workers compensation insurance,2023,1,6303619.864388691,2521447.9457554766,3782171.918633215,18818708.588750355
1458,2024-12-31,Workers compensation insurance,2024,0,9665388.84090426,1736773.6328396238,7928615.208064636,32649514.467579287
1458,2024-12-31,Miscellaneous financial loss,2015,0,9918387.555596424,2021706.6000739464,7896680.955522478,
1458,2024-12-31,Miscellaneous financial loss,2015,1,11737945.588001996,4695178.235200799,7042767.352801197,
1458,2024-12-31,Miscellaneous financial loss,2015,2,13674525.154180754,6837262.577090377,6837262.577090377,
1458,2024-12-31,Miscellaneous financial loss,2015,3,14585751.359190624,8751450.815514376,5834300.543676248,
1458,2024-12-31,Miscellaneous financial loss,2015,4,16227073.370543588,11358951.359380512,4868122.011163076,
1458,2024-12-31,Miscellaneous financial loss,2015,5,17958434.603131983,14366747.682505587,3591686.9206263963,
1458,2024-12-31,Miscellaneous financial loss,2015,6,19333150.778115824,17399835.700304244,1933315.07781158,
1458,2024-12-31,Miscellaneous financial loss,2015,7,21404019.266305625,20333818.302990343,1070200.963315282,
1458,2024-12-31,Miscellaneous financial loss,2015,8,22991490.09253323,21841915.58790657,1149574.5046266615,
1458,2024-12-31,Miscellaneous financial loss,2015,9,24501959.55922123,23276861.581260167,1225097.9779610634,34614165.24228506
1458,2024-12-31,Miscellaneous financial loss,2016,0,2090865.802136998,251537.31554532517,1839328.4865916728,
1458,2024-12-31,Miscellaneous financial loss,2016,1,2098002.5966716195,839201.0386686479,1258801.5580029716,
1458,2024-12-31,Miscellaneous financial loss,2016,2,2389441.556041426,1194720.778020713,1194720.778020713,
1458,2024-12-31,Miscellaneous financial loss,2016,3,2485436.285128664,1491261.7710771984,994174.5140514652,
1458,2024-12-31,Miscellaneous financial loss,2016,4,2762985.461543084,1934089.8230801583,828895.6384629253,
1458,2024-12-31,Miscellaneous financial loss,2016,5,3018325.7680687606,2414660.6144550084,603665.1536137522,
1458,2024-12-31,Miscellaneous financial loss,2016,6,3301088.401197109,2970979.5610773982,330108.84011971066,
