Transaction_ID,Policy_ID,Syndicate_Number,Year_of_Account,LOB_Code,LOB_Name,Currency,Transaction_Type,Transaction_Date,Quarter,Gross_Amount,Ceding_Commission,Net_Amount,Earned_Premium,Unearned_Premium,Country
PRM00008889,POL000846,2010,2021,E1,Energy Offshore,USD,Written_Premium,2021-03-15,Q1,2037965.89,309918.85,1810860.06,509491.47,1528474.41,DE
PRM00008890,POL000846,2010,2021,E1,Energy Offshore,USD,Written_Premium,2021-06-15,Q2,2037965.89,398939.82,1832798.42,1018982.94,1018982.94,DE
PRM00008891,POL000846,2010,2021,E1,Energy Offshore,USD,Written_Premium,2021-09-15,Q3,2037965.89,300206.75,1765372.08,1528474.41,509491.47,DE
PRM00008892,POL000846,2010,2021,E1,Energy Offshore,USD,Written_Premium,2021-12-15,Q4,2037965.89,316401.28,1695982.29,2037965.89,0.0,DE
PRM00008893,POL001186,2010,2021,E1,Energy Offshore,EUR,Written_Premium,2021-03-15,Q1,968604.45,174953.3,847823.05,242151.11,726453.33,US
PRM00008894,POL001186,2010,2021,E1,Energy Offshore,EUR,Written_Premium,2021-06-15,Q2,968604.45,98777.63,863431.9,484302.22,484302.22,US
PRM00008895,POL001186,2010,2021,E1,Energy Offshore,EUR,Written_Premium,2021-09-15,Q3,968604.45,176575.0,831223.71,726453.33,242151.11,US
PRM00008896,POL001186,2010,2021,E1,Energy Offshore,EUR,Written_Premium,2021-12-15,Q4,968604.45,179388.68,804512.67,968604.45,0.0,US
PRM00008897,POL001398,2010,2021,E1,Energy Offshore,CHF,Written_Premium,2021-03-15,Q1,962687.05,170709.78,808462.03,240671.76,722015.29,AU
PRM00008898,POL001398,2010,2021,E1,Energy Offshore,CHF,Written_Premium,2021-06-15,Q2,962687.05,148535.94,752572.09,481343.52,481343.52,AU
PRM00008899,POL001398,2010,2021,E1,Energy Offshore,CHF,Written_Premium,2021-09-15,Q3,962687.05,177848.25,849648.96,722015.29,240671.76,AU
PRM00008900,POL001398,2010,2021,E1,Energy Offshore,CHF,Written_Premium,2021-12-15,Q4,962687.05,189764.16,739407.0,962687.05,0.0,AU
PRM00008901,POL001502,2010,2021,E1,Energy Offshore,CAD,Written_Premium,2021-03-15,Q1,1197949.57,154724.07,1021624.39,299487.39,898462.18,US
PRM00008902,POL001502,2010,2021,E1,Energy Offshore,CAD,Written_Premium,2021-06-15,Q2,1197949.57,222247.12,1033465.85,598974.78,598974.78,US
PRM00008903,POL001502,2010,2021,E1,Energy Offshore,CAD,Written_Premium,2021-09-15,Q3,1197949.57,174372.59,1028914.82,898462.18,299487.39,US
PRM00008904,POL001502,2010,2021,E1,Energy Offshore,CAD,Written_Premium,2021-12-15,Q4,1197949.57,128435.16,1017515.32,1197949.57,0.0,US
PRM00008905,POL001860,2010,2021,E1,Energy Offshore,CAD,Written_Premium,2021-03-15,Q1,408341.74,41161.37,309168.73,102085.44,306256.31,US
PRM00008906,POL001860,2010,2021,E1,Energy Offshore,CAD,Written_Premium,2021-06-15,Q2,408341.74,71757.71,335511.57,204170.87,204170.87,US
PRM00008907,POL001860,2010,2021,E1,Energy Offshore,CAD,Written_Premium,2021-09-15,Q3,408341.74,43265.89,335770.91,306256.31,102085.44,US
PRM00008908,POL001860,2010,2021,E1,Energy Offshore,CAD,Written_Premium,2021-12-15,Q4,408341.74,43396.7,327451.22,408341.74,0.0,US
PRM00008909,POL003214,2010,2021,E1,Energy Offshore,USD,Written_Premium,2021-03-15,Q1,1984096.35,229633.88,1553360.68,496024.09,1488072.26,JP
PRM00008910,POL003214,2010,2021,E1,Energy Offshore,USD,Written_Premium,2021-06-15,Q2,1984096.35,237219.67,1598715.77,992048.17,992048.17,JP
PRM00008911,POL003214,2010,2021,E1,Energy Offshore,USD,Written_Premium,2021-09-15,Q3,1984096.35,219819.68,1645134.26,1488072.26,496024.09,JP
PRM00008912,POL003214,2010,2021,E1,Energy Offshore,USD,Written_Premium,2021-12-15,Q4,1984096.35,279182.4,1738028.24,1984096.35,0.0,JP
PRM00008913,POL003498,2010,2021,E1,Energy Offshore,CHF,Written_Premium,2021-03-15,Q1,1389229.6,253662.92,1213688.86,347307.4,1041922.2,GB
PRM00008914,POL003498,2010,2021,E1,Energy Offshore,CHF,Written_Premium,2021-06-15,Q2,1389229.6,204166.64,1102518.02,694614.8,694614.8,GB
PRM00008915,POL003498,2010,2021,E1,Energy Offshore,CHF,Written_Premium,2021-09-15,Q3,1389229.6,196631.73,1185159.77,1041922.2,347307.4,GB
PRM00008916,POL003498,2010,2021,E1,Energy Offshore,CHF,Written_Premium,2021-12-15,Q4,1389229.6,212522.45,1172017.46,1389229.6,0.0,GB
PRM00008917,POL004003,2010,2021,E1,Energy Offshore,USD,Written_Premium,2021-03-15,Q1,303352.06,51379.28,269302.15,75838.01,227514.04,JP
PRM00008918,POL004003,2010,2021,E1,Energy Offshore,USD,Written_Premium,2021-06-15,Q2,303352.06,58970.91,265757.79,151676.03,151676.03,JP
PRM00008919,POL004003,2010,2021,E1,Energy Offshore,USD,Written_Premium,2021-09-15,Q3,303352.06,32308.86,272076.54,227514.04,75838.01,JP
PRM00008920,POL004003,2010,2021,E1,Energy Offshore,USD,Written_Premium,2021-12-15,Q4,303352.06,51679.99,259065.34,303352.06,0.0,JP
PRM00008921,POL004113,2010,2021,E1,Energy Offshore,AUD,Written_Premium,2021-03-15,Q1,1496154.37,153072.45,1229704.22,374038.59,1122115.78,FR
PRM00008922,POL004113,2010,2021,E1,Energy Offshore,AUD,Written_Premium,2021-06-15,Q2,1496154.37,243349.46,1184619.74,748077.19,748077.19,FR
PRM00008923,POL004113,2010,2021,E1,Energy Offshore,AUD,Written_Premium,2021-09-15,Q3,1496154.37,162069.43,1241608.73,1122115.78,374038.59,FR
PRM00008924,POL004113,2010,2021,E1,Energy Offshore,AUD,Written_Premium,2021-12-15,Q4,1496154.37,216387.99,1132008.42,1496154.37,0.0,FR
PRM00008925,POL000073,2010,2022,A1,Direct Accident & Health,JPY,Written_Premium,2022-03-15,Q1,176671.67,26843.81,135358.33,44167.92,132503.75,DE
PRM00008926,POL000073,2010,2022,A1,Direct Accident & Health,JPY,Written_Premium,2022-06-15,Q2,176671.67,25167.78,139669.89,88335.83,88335.83,DE
PRM00008927,POL000073,2010,2022,A1,Direct Accident & Health,JPY,Written_Premium,2022-09-15,Q3,176671.67,34812.64,133424.21,132503.75,44167.92,DE
PRM00008928,POL000073,2010,2022,A1,Direct Accident & Health,JPY,Written_Premium,2022-12-15,Q4,176671.67,27561.19,136529.75,176671.67,0.0,DE
PRM00008929,POL000982,2010,2022,A1,Direct Accident & Health,JPY,Written_Premium,2022-03-15,Q1,324394.15,42797.13,252244.08,81098.54,243295.62,FR
PRM00008930,POL000982,2010,2022,A1,Direct Accident & Health,JPY,Written_Premium,2022-06-15,Q2,324394.15,64721.4,244870.32,162197.08,162197.08,FR
PRM00008931,POL000982,2010,2022,A1,Direct Accident & Health,JPY,Written_Premium,2022-09-15,Q3,324394.15,50000.7,272882.44,243295.62,81098.54,FR
PRM00008932,POL000982,2010,2022,A1,Direct Accident & Health,JPY,Written_Premium,2022-12-15,Q4,324394.15,57488.09,273755.42,324394.15,0.0,FR
PRM00008933,POL001218,2010,2022,A1,Direct Accident & Health,GBP,Written_Premium,2022-03-15,Q1,453179.79,55802.15,380537.71,113294.95,339884.84,FR
PRM00008934,POL001218,2010,2022,A1,Direct Accident & Health,GBP,Written_Premium,2022-06-15,Q2,453179.79,89501.51,397560.02,226589.9,226589.9,FR
PRM00008935,POL001218,2010,2022,A1,Direct Accident & Health,GBP,Written_Premium,2022-09-15,Q3,453179.79,65869.55,372337.61,339884.84,113294.95,FR
PRM00008936,POL001218,2010,2022,A1,Direct Accident & Health,GBP,Written_Premium,2022-12-15,Q4,453179.79,51341.12,378626.63,453179.79,0.0,FR
PRM00008937,POL001305,2010,2022,A1,Direct Accident & Health,GBP,Written_Premium,2022-03-15,Q1,81943.86,10490.81,62786.79,20485.96,61457.89,JP
PRM00008938,POL001305,2010,2022,A1,Direct Accident & Health,GBP,Written_Premium,2022-06-15,Q2,81943.86,12080.24,62011.89,40971.93,40971.93,JP
PRM00008939,POL001305,2010,2022,A1,Direct Accident & Health,GBP,Written_Premium,2022-09-15,Q3,81943.86,9178.79,64150.29,61457.89,20485.96,JP
PRM00008940,POL001305,2010,2022,A1,Direct Accident & Health,GBP,Written_Premium,2022-12-15,Q4,81943.86,16312.03,71395.41,81943.86,0.0,JP
PRM00008941,POL001945,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-03-15,Q1,219496.14,33841.0,172279.19,54874.04,164622.11,DE
PRM00008942,POL001945,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-06-15,Q2,219496.14,33339.71,185989.96,109748.07,109748.07,DE
PRM00008943,POL001945,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-09-15,Q3,219496.14,22049.79,197147.93,164622.11,54874.04,DE
PRM00008944,POL001945,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-12-15,Q4,219496.14,35707.22,197159.55,219496.14,0.0,DE
PRM00008945,POL002124,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-03-15,Q1,56410.43,8287.06,47583.67,14102.61,42307.82,JP
PRM00008946,POL002124,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-06-15,Q2,56410.43,8244.16,42388.07,28205.21,28205.21,JP
PRM00008947,POL002124,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-09-15,Q3,56410.43,10435.32,46107.08,42307.82,14102.61,JP
PRM00008948,POL002124,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-12-15,Q4,56410.43,8297.61,45353.68,56410.43,0.0,JP
PRM00008949,POL002345,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-03-15,Q1,318575.98,45640.99,273603.44,79643.99,238931.98,AU
PRM00008950,POL002345,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-06-15,Q2,318575.98,54177.81,277561.5,159287.99,159287.99,AU
PRM00008951,POL002345,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-09-15,Q3,318575.98,62908.15,257624.36,238931.98,79643.99,AU
PRM00008952,POL002345,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-12-15,Q4,318575.98,42656.03,262515.77,318575.98,0.0,AU
PRM00008953,POL002569,2010,2022,A1,Direct Accident & Health,JPY,Written_Premium,2022-03-15,Q1,88205.86,10182.39,76183.79,22051.46,66154.39,GB
PRM00008954,POL002569,2010,2022,A1,Direct Accident & Health,JPY,Written_Premium,2022-06-15,Q2,88205.86,13946.56,68950.62,44102.93,44102.93,GB
PRM00008955,POL002569,2010,2022,A1,Direct Accident & Health,JPY,Written_Premium,2022-09-15,Q3,88205.86,16441.88,74345.13,66154.39,22051.46,GB
PRM00008956,POL002569,2010,2022,A1,Direct Accident & Health,JPY,Written_Premium,2022-12-15,Q4,88205.86,9120.83,68754.48,88205.86,0.0,GB
PRM00008957,POL002619,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-03-15,Q1,40170.75,7596.67,32424.1,10042.69,30128.07,CA
PRM00008958,POL002619,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-06-15,Q2,40170.75,7971.29,33320.15,20085.38,20085.38,CA
PRM00008959,POL002619,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-09-15,Q3,40170.75,4852.29,33706.64,30128.07,10042.69,CA
PRM00008960,POL002619,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-12-15,Q4,40170.75,4428.23,34993.84,40170.75,0.0,CA
PRM00008961,POL002705,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-03-15,Q1,48249.72,7854.28,43163.81,12062.43,36187.29,GB
PRM00008962,POL002705,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-06-15,Q2,48249.72,8154.72,36543.01,24124.86,24124.86,GB
PRM00008963,POL002705,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-09-15,Q3,48249.72,7123.73,40032.63,36187.29,12062.43,GB
PRM00008964,POL002705,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-12-15,Q4,48249.72,9248.39,39317.25,48249.72,0.0,GB
PRM00008965,POL002780,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-03-15,Q1,419187.02,66798.02,326082.82,104796.75,314390.26,FR
PRM00008966,POL002780,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-06-15,Q2,419187.02,52173.11,348884.33,209593.51,209593.51,FR
PRM00008967,POL002780,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-09-15,Q3,419187.02,71135.39,341771.18,314390.26,104796.75,FR
PRM00008968,POL002780,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-12-15,Q4,419187.02,60055.61,330486.68,419187.02,0.0,FR
PRM00008969,POL003667,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-03-15,Q1,211631.57,35937.81,158897.41,52907.89,158723.68,FR
PRM00008970,POL003667,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-06-15,Q2,211631.57,32014.96,158836.84,105815.78,105815.78,FR
PRM00008971,POL003667,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-09-15,Q3,211631.57,33722.81,159704.8,158723.68,52907.89,FR
PRM00008972,POL003667,2010,2022,A1,Direct Accident & Health,CHF,Written_Premium,2022-12-15,Q4,211631.57,41057.94,173896.19,211631.57,0.0,FR
PRM00008973,POL003881,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-03-15,Q1,9599.33,1616.55,8428.6,2399.83,7199.5,US
PRM00008974,POL003881,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-06-15,Q2,9599.33,1185.92,7977.12,4799.67,4799.67,US
PRM00008975,POL003881,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-09-15,Q3,9599.33,1788.79,7973.84,7199.5,2399.83,US
PRM00008976,POL003881,2010,2022,A1,Direct Accident & Health,CAD,Written_Premium,2022-12-15,Q4,9599.33,1336.97,7730.63,9599.33,0.0,US
PRM00008977,POL004650,2010,2022,A1,Direct Accident & Health,EUR,Written_Premium,2022-03-15,Q1,457955.23,63385.97,385742.42,114488.81,343466.42,US
PRM00008978,POL004650,2010,2022,A1,Direct Accident & Health,EUR,Written_Premium,2022-06-15,Q2,457955.23,47886.6,372000.44,228977.62,228977.62,US
PRM00008979,POL004650,2010,2022,A1,Direct Accident & Health,EUR,Written_Premium,2022-09-15,Q3,457955.23,71468.0,397485.5,343466.42,114488.81,US
PRM00008980,POL004650,2010,2022,A1,Direct Accident & Health,EUR,Written_Premium,2022-12-15,Q4,457955.23,70066.86,407088.27,457955.23,0.0,US
PRM00008981,POL000222,2010,2022,A2,Accident & Health Reinsurance,JPY,Written_Premium,2022-03-15,Q1,125595.58,18133.15,106457.21,31398.89,94196.68,GB
PRM00008982,POL000222,2010,2022,A2,Accident & Health Reinsurance,JPY,Written_Premium,2022-06-15,Q2,125595.58,12780.37,98688.89,62797.79,62797.79,GB
PRM00008983,POL000222,2010,2022,A2,Accident & Health Reinsurance,JPY,Written_Premium,2022-09-15,Q3,125595.58,22801.34,105240.58,94196.68,31398.89,GB
PRM00008984,POL000222,2010,2022,A2,Accident & Health Reinsurance,JPY,Written_Premium,2022-12-15,Q4,125595.58,24443.07,108380.37,125595.58,0.0,GB
PRM00008985,POL000230,2010,2022,A2,Accident & Health Reinsurance,GBP,Written_Premium,2022-03-15,Q1,222412.84,32242.39,192788.94,55603.21,166809.63,AU
PRM00008986,POL000230,2010,2022,A2,Accident & Health Reinsurance,GBP,Written_Premium,2022-06-15,Q2,222412.84,32645.46,177824.7,111206.42,111206.42,AU
PRM00008987,POL000230,2010,2022,A2,Accident & Health Reinsurance,GBP,Written_Premium,2022-09-15,Q3,222412.84,23288.76,195688.49,166809.63,55603.21,AU
PRM00008988,POL000230,2010,2022,A2,Accident & Health Reinsurance,GBP,Written_Premium,2022-12-15,Q4,222412.84,31559.09,189668.23,222412.84,0.0,AU
PRM00008989,POL000484,2010,2022,A2,Accident & Health Reinsurance,CAD,Written_Premium,2022-03-15,Q1,331973.28,38278.49,290258.96,82993.32,248979.96,JP
PRM00008990,POL000484,2010,2022,A2,Accident & Health Reinsurance,CAD,Written_Premium,2022-06-15,Q2,331973.28,60558.58,272988.98,165986.64,165986.64,JP
PRM00008991,POL000484,2010,2022,A2,Accident & Health Reinsurance,CAD,Written_Premium,2022-09-15,Q3,331973.28,55510.74,274946.27,248979.96,82993.32,JP
PRM00008992,POL000484,2010,2022,A2,Accident & Health Reinsurance,CAD,Written_Premium,2022-12-15,Q4,331973.28,51531.08,293238.72,331973.28,0.0,JP
PRM00008993,POL000807,2010,2022,A2,Accident & Health Reinsurance,GBP,Written_Premium,2022-03-15,Q1,617643.75,121485.32,497280.33,154410.94,463232.81,AU
PRM00008994,POL000807,2010,2022,A2,Accident & Health Reinsurance,GBP,Written_Premium,2022-06-15,Q2,617643.75,82253.66,491379.53,308821.87,308821.87,AU
PRM00008995,POL000807,2010,2022,A2,Accident & Health Reinsurance,GBP,Written_Premium,2022-09-15,Q3,617643.75,109369.81,530206.78,463232.81,154410.94,AU
PRM00008996,POL000807,2010,2022,A2,Accident & Health Reinsurance,GBP,Written_Premium,2022-12-15,Q4,617643.75,64469.66,471426.56,617643.75,0.0,AU
PRM00008997,POL001301,2010,2022,A2,Accident & Health Reinsurance,CHF,Written_Premium,2022-03-15,Q1,21854.07,3597.63,17291.9,5463.52,16390.55,CA
PRM00008998,POL001301,2010,2022,A2,Accident & Health Reinsurance,CHF,Written_Premium,2022-06-15,Q2,21854.07,2385.55,17746.59,10927.03,10927.03,CA
PRM00008999,POL001301,2010,2022,A2,Accident & Health Reinsurance,CHF,Written_Premium,2022-09-15,Q3,21854.07,4103.06,17591.36,16390.55,5463.52,CA
PRM00009000,POL001301,2010,2022,A2,Accident & Health Reinsurance,CHF,Written_Premium,2022-12-15,Q4,21854.07,3705.64,19342.74,21854.07,0.0,CA
PRM00009001,POL003143,2010,2022,A2,Accident & Health Reinsurance,JPY,Written_Premium,2022-03-15,Q1,28474.31,3329.54,23959.86,7118.58,21355.74,GB
PRM00009002,POL003143,2010,2022,A2,Accident & Health Reinsurance,JPY,Written_Premium,2022-06-15,Q2,28474.31,5431.93,22181.83,14237.16,14237.16,GB
PRM00009003,POL003143,2010,2022,A2,Accident & Health Reinsurance,JPY,Written_Premium,2022-09-15,Q3,28474.31,5662.72,22915.06,21355.74,7118.58,GB
PRM00009004,POL003143,2010,2022,A2,Accident & Health Reinsurance,JPY,Written_Premium,2022-12-15,Q4,28474.31,3466.82,24934.19,28474.31,0.0,GB
PRM00009005,POL003599,2010,2022,A2,Accident & Health Reinsurance,GBP,Written_Premium,2022-03-15,Q1,619594.95,90950.9,527028.53,154898.74,464696.21,JP
PRM00009006,POL003599,2010,2022,A2,Accident & Health Reinsurance,GBP,Written_Premium,2022-06-15,Q2,619594.95,92295.31,524505.19,309797.47,309797.47,JP
PRM00009007,POL003599,2010,2022,A2,Accident & Health Reinsurance,GBP,Written_Premium,2022-09-15,Q3,619594.95,64150.93,497241.69,464696.21,154898.74,JP
PRM00009008,POL003599,2010,2022,A2,Accident & Health Reinsurance,GBP,Written_Premium,2022-12-15,Q4,619594.95,102686.21,497297.49,619594.95,0.0,JP
PRM00009009,POL003687,2010,2022,A2,Accident & Health Reinsurance,AUD,Written_Premium,2022-03-15,Q1,449212.13,79769.05,401655.25,112303.03,336909.1,CA
PRM00009010,POL003687,2010,2022,A2,Accident & Health Reinsurance,AUD,Written_Premium,2022-06-15,Q2,449212.13,46601.78,394541.99,224606.07,224606.07,CA
PRM00009011,POL003687,2010,2022,A2,Accident & Health Reinsurance,AUD,Written_Premium,2022-09-15,Q3,449212.13,52515.77,398720.94,336909.1,112303.03,CA
PRM00009012,POL003687,2010,2022,A2,Accident & Health Reinsurance,AUD,Written_Premium,2022-12-15,Q4,449212.13,87452.29,375261.46,449212.13,0.0,CA
PRM00009013,POL003951,2010,2022,A2,Accident & Health Reinsurance,CAD,Written_Premium,2022-03-15,Q1,546157.84,80777.41,471757.48,136539.46,409618.38,DE
PRM00009014,POL003951,2010,2022,A2,Accident & Health Reinsurance,CAD,Written_Premium,2022-06-15,Q2,546157.84,104754.25,428661.21,273078.92,273078.92,DE
PRM00009015,POL003951,2010,2022,A2,Accident & Health Reinsurance,CAD,Written_Premium,2022-09-15,Q3,546157.84,75503.12,443824.46,409618.38,136539.46,DE
PRM00009016,POL003951,2010,2022,A2,Accident & Health Reinsurance,CAD,Written_Premium,2022-12-15,Q4,546157.84,100810.97,420835.12,546157.84,0.0,DE
PRM00009017,POL004100,2010,2022,A2,Accident & Health Reinsurance,EUR,Written_Premium,2022-03-15,Q1,87687.51,14232.07,70381.61,21921.88,65765.63,GB
PRM00009018,POL004100,2010,2022,A2,Accident & Health Reinsurance,EUR,Written_Premium,2022-06-15,Q2,87687.51,16533.6,70234.94,43843.75,43843.75,GB
PRM00009019,POL004100,2010,2022,A2,Accident & Health Reinsurance,EUR,Written_Premium,2022-09-15,Q3,87687.51,17344.12,65971.24,65765.63,21921.88,GB
PRM00009020,POL004100,2010,2022,A2,Accident & Health Reinsurance,EUR,Written_Premium,2022-12-15,Q4,87687.51,10869.34,71780.83,87687.51,0.0,GB
PRM00009021,POL001684,2010,2022,D1,Direct Motor (Private Car),GBP,Written_Premium,2022-03-15,Q1,707396.31,88871.94,608791.65,176849.08,530547.23,US
PRM00009022,POL001684,2010,2022,D1,Direct Motor (Private Car),GBP,Written_Premium,2022-06-15,Q2,707396.31,128360.7,604559.42,353698.16,353698.16,US
PRM00009023,POL001684,2010,2022,D1,Direct Motor (Private Car),GBP,Written_Premium,2022-09-15,Q3,707396.31,139385.26,578937.17,530547.23,176849.08,US
PRM00009024,POL001684,2010,2022,D1,Direct Motor (Private Car),GBP,Written_Premium,2022-12-15,Q4,707396.31,140048.19,543769.6,707396.31,0.0,US
PRM00009025,POL002128,2010,2022,D1,Direct Motor (Private Car),CAD,Written_Premium,2022-03-15,Q1,312366.15,57661.06,236075.77,78091.54,234274.61,DE
PRM00009026,POL002128,2010,2022,D1,Direct Motor (Private Car),CAD,Written_Premium,2022-06-15,Q2,312366.15,47851.89,256974.49,156183.07,156183.07,DE
PRM00009027,POL002128,2010,2022,D1,Direct Motor (Private Car),CAD,Written_Premium,2022-09-15,Q3,312366.15,57984.52,267107.37,234274.61,78091.54,DE
PRM00009028,POL002128,2010,2022,D1,Direct Motor (Private Car),CAD,Written_Premium,2022-12-15,Q4,312366.15,45013.73,276241.23,312366.15,0.0,DE
PRM00009029,POL002494,2010,2022,D1,Direct Motor (Private Car),CHF,Written_Premium,2022-03-15,Q1,731134.57,137882.43,551063.27,182783.64,548350.93,JP
PRM00009030,POL002494,2010,2022,D1,Direct Motor (Private Car),CHF,Written_Premium,2022-06-15,Q2,731134.57,136796.64,606101.64,365567.29,365567.29,JP
PRM00009031,POL002494,2010,2022,D1,Direct Motor (Private Car),CHF,Written_Premium,2022-09-15,Q3,731134.57,134452.78,568236.72,548350.93,182783.64,JP
PRM00009032,POL002494,2010,2022,D1,Direct Motor (Private Car),CHF,Written_Premium,2022-12-15,Q4,731134.57,84160.57,627555.08,731134.57,0.0,JP
