reporting_period,Exposure_ID,Syndicate_Number,Exposure_Date,Quarter,LOB_Code,LOB_Name,Risk_Type,Risk_Category,Gross_Exposure,Net_Exposure,SCR_Contribution,Correlation_Factor,Diversification_Benefit,Calculation_Method
2025-11-30,EXP00001455,4242,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,305357.5,217652.16,276425.95,0.5414,30172.55,Standard_Formula
2025-11-30,EXP00001456,4242,2024-06-30,2024-Q2,D1,Direct Motor (Private Car),Operational_Risk,Non_Underwriting,262666.25,216104.42,276182.2,0.6012,47017.83,Standard_Formula
2025-11-30,EXP00001458,4242,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Premium_Risk,Underwriting,689963.75,555577.57,793582.85,0.5474,121718.49,Standard_Formula
2025-11-30,EXP00001459,4242,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Reserve_Risk,Underwriting,942221.66,818962.38,949251.55,0.6049,174289.72,Standard_Formula
2025-11-30,EXP00001460,4242,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Cat_Risk,Underwriting,526032.51,472485.34,494696.22,0.3477,61900.24,Standard_Formula
2025-11-30,EXP00001461,4242,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Market_Risk,Non_Underwriting,656626.73,573623.58,799621.25,0.4111,85979.35,Standard_Formula
2025-11-30,EXP00001462,4242,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Credit_Risk,Non_Underwriting,288609.89,247040.68,265234.34,0.5139,42937.3,Standard_Formula
2025-11-30,EXP00001463,4242,2024-06-30,2024-Q2,D2,Direct Motor (Commercial),Operational_Risk,Non_Underwriting,258514.31,209348.55,244316.47,0.4253,36515.13,Standard_Formula
2025-11-30,EXP00001465,4242,2024-06-30,2024-Q2,E1,Energy Offshore,Premium_Risk,Underwriting,797934.95,597383.1,679662.96,0.3655,123027.71,Standard_Formula
2025-11-30,EXP00001466,4242,2024-06-30,2024-Q2,E1,Energy Offshore,Reserve_Risk,Underwriting,904275.96,793294.18,905581.23,0.309,149538.69,Standard_Formula
2025-11-30,EXP00001467,4242,2024-06-30,2024-Q2,E1,Energy Offshore,Cat_Risk,Underwriting,521020.64,490328.91,492509.27,0.3836,90101.52,Standard_Formula
2025-11-30,EXP00001468,4242,2024-06-30,2024-Q2,E1,Energy Offshore,Market_Risk,Non_Underwriting,681243.02,612630.45,730899.21,0.3554,102057.61,Standard_Formula
2025-11-30,EXP00001469,4242,2024-06-30,2024-Q2,E1,Energy Offshore,Credit_Risk,Non_Underwriting,294443.39,236453.33,290900.01,0.5934,39645.5,Standard_Formula
2025-11-30,EXP00001470,4242,2024-06-30,2024-Q2,E1,Energy Offshore,Operational_Risk,Non_Underwriting,261176.48,188176.93,279096.24,0.3954,47484.15,Standard_Formula
2025-11-30,EXP00001472,4242,2024-09-30,2024-Q3,A1,Direct Accident & Health,Premium_Risk,Underwriting,681276.81,650624.83,799374.99,0.4073,88565.94,Standard_Formula
2025-11-30,EXP00001473,4242,2024-09-30,2024-Q3,A1,Direct Accident & Health,Reserve_Risk,Underwriting,955775.56,761643.26,948943.41,0.3356,142018.61,Standard_Formula
2025-11-30,EXP00001474,4242,2024-09-30,2024-Q3,A1,Direct Accident & Health,Cat_Risk,Underwriting,565784.1,417177.85,567302.84,0.4612,72534.21,Standard_Formula
2025-11-30,EXP00001475,4242,2024-09-30,2024-Q3,A1,Direct Accident & Health,Market_Risk,Non_Underwriting,770875.29,540515.64,656261.02,0.6115,139540.82,Standard_Formula
2025-11-30,EXP00001476,4242,2024-09-30,2024-Q3,A1,Direct Accident & Health,Credit_Risk,Non_Underwriting,285590.3,226632.04,319153.27,0.3785,51242.91,Standard_Formula
2025-11-30,EXP00001477,4242,2024-09-30,2024-Q3,A1,Direct Accident & Health,Operational_Risk,Non_Underwriting,233306.65,227919.22,266270.14,0.3597,43513.62,Standard_Formula
2025-11-30,EXP00001479,4242,2024-09-30,2024-Q3,A2,Accident & Health Reinsurance,Premium_Risk,Underwriting,782422.34,530994.51,772039.14,0.6837,140145.43,Standard_Formula
2025-11-30,EXP00001480,4242,2024-09-30,2024-Q3,A2,Accident & Health Reinsurance,Reserve_Risk,Underwriting,890189.8,762021.84,895468.25,0.3392,116265.26,Standard_Formula
2025-11-30,EXP00001481,4242,2024-09-30,2024-Q3,A2,Accident & Health Reinsurance,Cat_Risk,Underwriting,543715.77,455812.42,517641.96,0.5682,108978.23,Standard_Formula
2025-11-30,EXP00001482,4242,2024-09-30,2024-Q3,A2,Accident & Health Reinsurance,Market_Risk,Non_Underwriting,730306.73,615813.53,770396.09,0.3933,77151.5,Standard_Formula
2025-11-30,EXP00001483,4242,2024-09-30,2024-Q3,A2,Accident & Health Reinsurance,Credit_Risk,Non_Underwriting,297340.81,230441.99,310854.05,0.5341,45056.1,Standard_Formula
2025-11-30,EXP00001484,4242,2024-09-30,2024-Q3,A2,Accident & Health Reinsurance,Operational_Risk,Non_Underwriting,243138.64,210930.89,233936.96,0.4554,49824.43,Standard_Formula
2025-11-30,EXP00001486,4242,2024-09-30,2024-Q3,D1,Direct Motor (Private Car),Premium_Risk,Underwriting,664557.79,649282.56,727783.67,0.6512,120660.35,Standard_Formula
2025-11-30,EXP00001487,4242,2024-09-30,2024-Q3,D1,Direct Motor (Private Car),Reserve_Risk,Underwriting,832735.36,790251.08,958792.91,0.6509,148329.79,Standard_Formula
2025-11-30,EXP00001488,4242,2024-09-30,2024-Q3,D1,Direct Motor (Private Car),Cat_Risk,Underwriting,533502.85,483274.88,597965.6,0.5935,64478.21,Standard_Formula
2025-11-30,EXP00001489,4242,2024-09-30,2024-Q3,D1,Direct Motor (Private Car),Market_Risk,Non_Underwriting,695668.28,623574.35,686687.77,0.4064,78149.66,Standard_Formula
2025-11-30,EXP00001490,4242,2024-09-30,2024-Q3,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,298208.79,227445.7,275462.54,0.5118,44986.42,Standard_Formula
2025-11-30,EXP00001491,4242,2024-09-30,2024-Q3,D1,Direct Motor (Private Car),Operational_Risk,Non_Underwriting,239107.5,179855.95,274260.44,0.3629,47108.46,Standard_Formula
2025-11-30,EXP00001493,4242,2024-09-30,2024-Q3,D2,Direct Motor (Commercial),Premium_Risk,Underwriting,724232.66,603808.87,717723.3,0.5795,92567.53,Standard_Formula
2025-11-30,EXP00001494,4242,2024-09-30,2024-Q3,D2,Direct Motor (Commercial),Reserve_Risk,Underwriting,860326.44,714989.76,902928.08,0.3866,170957.2,Standard_Formula
2025-11-30,EXP00001495,4242,2024-09-30,2024-Q3,D2,Direct Motor (Commercial),Cat_Risk,Underwriting,529227.78,477015.86,539713.08,0.4442,101021.62,Standard_Formula
2025-11-30,EXP00001496,4242,2024-09-30,2024-Q3,D2,Direct Motor (Commercial),Market_Risk,Non_Underwriting,688056.17,521138.42,690765.62,0.3067,105296.73,Standard_Formula
2025-11-30,EXP00001497,4242,2024-09-30,2024-Q3,D2,Direct Motor (Commercial),Credit_Risk,Non_Underwriting,301222.63,225028.41,318662.0,0.3317,34479.01,Standard_Formula
2025-11-30,EXP00001498,4242,2024-09-30,2024-Q3,D2,Direct Motor (Commercial),Operational_Risk,Non_Underwriting,244834.5,190172.89,241498.23,0.3672,39414.92,Standard_Formula
2025-11-30,EXP00001500,4242,2024-09-30,2024-Q3,E1,Energy Offshore,Premium_Risk,Underwriting,761209.08,582664.52,740595.65,0.4292,95701.36,Standard_Formula
2025-11-30,EXP00001501,4242,2024-09-30,2024-Q3,E1,Energy Offshore,Reserve_Risk,Underwriting,977103.53,734025.05,879369.17,0.6083,136727.13,Standard_Formula
2025-11-30,EXP00001502,4242,2024-09-30,2024-Q3,E1,Energy Offshore,Cat_Risk,Underwriting,498852.31,414647.51,596567.29,0.511,99829.58,Standard_Formula
2025-11-30,EXP00001503,4242,2024-09-30,2024-Q3,E1,Energy Offshore,Market_Risk,Non_Underwriting,687679.79,628831.68,773249.07,0.4057,119188.02,Standard_Formula
2025-11-30,EXP00001504,4242,2024-09-30,2024-Q3,E1,Energy Offshore,Credit_Risk,Non_Underwriting,282539.67,227173.15,307765.83,0.5433,33925.14,Standard_Formula
2025-11-30,EXP00001505,4242,2024-09-30,2024-Q3,E1,Energy Offshore,Operational_Risk,Non_Underwriting,267988.81,194769.71,276219.35,0.4045,48844.89,Standard_Formula
2025-11-30,EXP00001507,4242,2024-12-30,2024-Q4,A1,Direct Accident & Health,Premium_Risk,Underwriting,696559.4,627675.78,692559.8,0.6921,137734.59,Standard_Formula
2025-11-30,EXP00001508,4242,2024-12-30,2024-Q4,A1,Direct Accident & Health,Reserve_Risk,Underwriting,848496.51,746757.57,865992.13,0.4119,161146.97,Standard_Formula
2025-11-30,EXP00001509,4242,2024-12-30,2024-Q4,A1,Direct Accident & Health,Cat_Risk,Underwriting,499521.09,453806.33,549762.67,0.6224,58181.47,Standard_Formula
2025-11-30,EXP00001510,4242,2024-12-30,2024-Q4,A1,Direct Accident & Health,Market_Risk,Non_Underwriting,702334.42,538516.39,746091.36,0.5799,73308.53,Standard_Formula
2025-11-30,EXP00001511,4242,2024-12-30,2024-Q4,A1,Direct Accident & Health,Credit_Risk,Non_Underwriting,296545.86,226596.79,308134.36,0.5382,45106.71,Standard_Formula
2025-11-30,EXP00001512,4242,2024-12-30,2024-Q4,A1,Direct Accident & Health,Operational_Risk,Non_Underwriting,267119.42,212882.42,258033.71,0.4795,43902.25,Standard_Formula
2025-11-30,EXP00001514,4242,2024-12-30,2024-Q4,A2,Accident & Health Reinsurance,Premium_Risk,Underwriting,779748.25,559779.06,792069.32,0.645,106414.53,Standard_Formula
2025-11-30,EXP00001515,4242,2024-12-30,2024-Q4,A2,Accident & Health Reinsurance,Reserve_Risk,Underwriting,824392.06,809524.54,903479.69,0.5104,163696.35,Standard_Formula
2025-11-30,EXP00001516,4242,2024-12-30,2024-Q4,A2,Accident & Health Reinsurance,Cat_Risk,Underwriting,515526.36,403872.84,574635.82,0.4275,88698.09,Standard_Formula
2025-11-30,EXP00001517,4242,2024-12-30,2024-Q4,A2,Accident & Health Reinsurance,Market_Risk,Non_Underwriting,725482.32,531521.29,796056.28,0.4474,96342.75,Standard_Formula
2025-11-30,EXP00001518,4242,2024-12-30,2024-Q4,A2,Accident & Health Reinsurance,Credit_Risk,Non_Underwriting,316160.68,215630.07,263183.82,0.4516,52780.93,Standard_Formula
2025-11-30,EXP00001519,4242,2024-12-30,2024-Q4,A2,Accident & Health Reinsurance,Operational_Risk,Non_Underwriting,230927.01,221255.18,241058.59,0.5854,37133.44,Standard_Formula
2025-11-30,EXP00001521,4242,2024-12-30,2024-Q4,D1,Direct Motor (Private Car),Premium_Risk,Underwriting,671894.59,575696.56,691062.17,0.4158,130987.04,Standard_Formula
2025-11-30,EXP00001522,4242,2024-12-30,2024-Q4,D1,Direct Motor (Private Car),Reserve_Risk,Underwriting,976028.68,741644.49,978964.47,0.5734,115355.73,Standard_Formula
2025-11-30,EXP00001523,4242,2024-12-30,2024-Q4,D1,Direct Motor (Private Car),Cat_Risk,Underwriting,585220.24,395457.7,539914.86,0.4667,83588.61,Standard_Formula
2025-11-30,EXP00001524,4242,2024-12-30,2024-Q4,D1,Direct Motor (Private Car),Market_Risk,Non_Underwriting,764560.92,528146.24,760082.16,0.4847,92455.86,Standard_Formula
2025-11-30,EXP00001525,4242,2024-12-30,2024-Q4,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,309470.72,233133.76,308762.42,0.4045,53696.87,Standard_Formula
2025-11-30,EXP00001526,4242,2024-12-30,2024-Q4,D1,Direct Motor (Private Car),Operational_Risk,Non_Underwriting,235786.13,229351.27,268023.56,0.5638,34209.77,Standard_Formula
2025-11-30,EXP00001528,4242,2024-12-30,2024-Q4,D2,Direct Motor (Commercial),Premium_Risk,Underwriting,750519.74,641443.36,689082.6,0.4534,81463.0,Standard_Formula
2025-11-30,EXP00001529,4242,2024-12-30,2024-Q4,D2,Direct Motor (Commercial),Reserve_Risk,Underwriting,933963.44,710756.53,969068.39,0.3487,103559.29,Standard_Formula
2025-11-30,EXP00001530,4242,2024-12-30,2024-Q4,D2,Direct Motor (Commercial),Cat_Risk,Underwriting,527109.87,417556.4,568609.51,0.4537,84773.57,Standard_Formula
2025-11-30,EXP00001531,4242,2024-12-30,2024-Q4,D2,Direct Motor (Commercial),Market_Risk,Non_Underwriting,736383.3,544199.98,790401.58,0.3845,122813.31,Standard_Formula
2025-11-30,EXP00001532,4242,2024-12-30,2024-Q4,D2,Direct Motor (Commercial),Credit_Risk,Non_Underwriting,289256.6,236090.2,302952.68,0.6836,29185.0,Standard_Formula
2025-11-30,EXP00001533,4242,2024-12-30,2024-Q4,D2,Direct Motor (Commercial),Operational_Risk,Non_Underwriting,266279.36,186609.87,269072.68,0.6553,39195.18,Standard_Formula
2025-11-30,EXP00001535,4242,2024-12-30,2024-Q4,E1,Energy Offshore,Premium_Risk,Underwriting,724062.05,516958.79,779271.13,0.6663,125213.78,Standard_Formula
2025-11-30,EXP00001536,4242,2024-12-30,2024-Q4,E1,Energy Offshore,Reserve_Risk,Underwriting,863761.83,681892.11,983029.32,0.3207,98661.03,Standard_Formula
2025-11-30,EXP00001537,4242,2024-12-30,2024-Q4,E1,Energy Offshore,Cat_Risk,Underwriting,558922.12,437588.38,495617.73,0.6562,71694.11,Standard_Formula
2025-11-30,EXP00001538,4242,2024-12-30,2024-Q4,E1,Energy Offshore,Market_Risk,Non_Underwriting,694514.36,639516.59,747736.65,0.4605,103378.67,Standard_Formula
2025-11-30,EXP00001539,4242,2024-12-30,2024-Q4,E1,Energy Offshore,Credit_Risk,Non_Underwriting,291482.78,231407.1,266938.73,0.676,34387.83,Standard_Formula
2025-11-30,EXP00001540,4242,2024-12-30,2024-Q4,E1,Energy Offshore,Operational_Risk,Non_Underwriting,233370.98,182576.9,261457.5,0.6521,42788.66,Standard_Formula
2025-11-30,EXP00001542,4242,2025-03-30,2025-Q1,A1,Direct Accident & Health,Premium_Risk,Underwriting,707144.3,587757.32,694333.61,0.343,79463.1,Standard_Formula
2025-11-30,EXP00001543,4242,2025-03-30,2025-Q1,A1,Direct Accident & Health,Reserve_Risk,Underwriting,945141.62,714440.3,934171.72,0.5699,178287.33,Standard_Formula
2025-11-30,EXP00001544,4242,2025-03-30,2025-Q1,A1,Direct Accident & Health,Cat_Risk,Underwriting,530889.68,404267.4,505990.45,0.3075,62987.38,Standard_Formula
2025-11-30,EXP00001545,4242,2025-03-30,2025-Q1,A1,Direct Accident & Health,Market_Risk,Non_Underwriting,756615.1,572630.15,783317.48,0.3052,140704.98,Standard_Formula
2025-11-30,EXP00001546,4242,2025-03-30,2025-Q1,A1,Direct Accident & Health,Credit_Risk,Non_Underwriting,265335.84,261231.86,268394.44,0.3828,50236.91,Standard_Formula
2025-11-30,EXP00001547,4242,2025-03-30,2025-Q1,A1,Direct Accident & Health,Operational_Risk,Non_Underwriting,249310.29,226189.27,235278.5,0.5937,39347.2,Standard_Formula
2025-11-30,EXP00001549,4242,2025-03-30,2025-Q1,A2,Accident & Health Reinsurance,Premium_Risk,Underwriting,780879.68,526459.49,787481.61,0.3143,137155.11,Standard_Formula
2025-11-30,EXP00001550,4242,2025-03-30,2025-Q1,A2,Accident & Health Reinsurance,Reserve_Risk,Underwriting,993786.94,655280.25,885932.2,0.6454,122553.05,Standard_Formula
2025-11-30,EXP00001551,4242,2025-03-30,2025-Q1,A2,Accident & Health Reinsurance,Cat_Risk,Underwriting,517828.33,403524.79,561191.89,0.3685,62359.37,Standard_Formula
2025-11-30,EXP00001552,4242,2025-03-30,2025-Q1,A2,Accident & Health Reinsurance,Market_Risk,Non_Underwriting,678479.19,607340.79,776015.59,0.6413,128562.68,Standard_Formula
2025-11-30,EXP00001553,4242,2025-03-30,2025-Q1,A2,Accident & Health Reinsurance,Credit_Risk,Non_Underwriting,281969.45,207395.34,301441.43,0.6306,51055.66,Standard_Formula
2025-11-30,EXP00001554,4242,2025-03-30,2025-Q1,A2,Accident & Health Reinsurance,Operational_Risk,Non_Underwriting,272988.63,209488.13,271670.48,0.5278,25951.61,Standard_Formula
2025-11-30,EXP00001556,4242,2025-03-30,2025-Q1,D1,Direct Motor (Private Car),Premium_Risk,Underwriting,690127.19,585636.67,674268.84,0.5473,75570.23,Standard_Formula
2025-11-30,EXP00001557,4242,2025-03-30,2025-Q1,D1,Direct Motor (Private Car),Reserve_Risk,Underwriting,896981.67,767893.51,849917.64,0.5313,136955.0,Standard_Formula
2025-11-30,EXP00001558,4242,2025-03-30,2025-Q1,D1,Direct Motor (Private Car),Cat_Risk,Underwriting,573013.94,473363.38,539315.73,0.6964,61439.55,Standard_Formula
2025-11-30,EXP00001559,4242,2025-03-30,2025-Q1,D1,Direct Motor (Private Car),Market_Risk,Non_Underwriting,789582.6,579748.07,782534.9,0.6106,109832.36,Standard_Formula
2025-11-30,EXP00001560,4242,2025-03-30,2025-Q1,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,297167.38,220311.97,295891.81,0.4932,36456.04,Standard_Formula
2025-11-30,EXP00001561,4242,2025-03-30,2025-Q1,D1,Direct Motor (Private Car),Operational_Risk,Non_Underwriting,242305.57,190913.17,263961.66,0.472,46265.68,Standard_Formula
2025-11-30,EXP00001563,4242,2025-03-30,2025-Q1,D2,Direct Motor (Commercial),Premium_Risk,Underwriting,749813.79,575536.18,751477.42,0.6322,137934.66,Standard_Formula
2025-11-30,EXP00001564,4242,2025-03-30,2025-Q1,D2,Direct Motor (Commercial),Reserve_Risk,Underwriting,890601.78,748830.08,894369.55,0.6216,91914.87,Standard_Formula
2025-11-30,EXP00001565,4242,2025-03-30,2025-Q1,D2,Direct Motor (Commercial),Cat_Risk,Underwriting,526533.29,472427.63,544463.43,0.6484,96259.77,Standard_Formula
2025-11-30,EXP00001566,4242,2025-03-30,2025-Q1,D2,Direct Motor (Commercial),Market_Risk,Non_Underwriting,751974.73,526615.07,657769.54,0.4806,79067.44,Standard_Formula
2025-11-30,EXP00001567,4242,2025-03-30,2025-Q1,D2,Direct Motor (Commercial),Credit_Risk,Non_Underwriting,301771.0,244393.01,309575.4,0.3506,29349.89,Standard_Formula
2025-11-30,EXP00001568,4242,2025-03-30,2025-Q1,D2,Direct Motor (Commercial),Operational_Risk,Non_Underwriting,234334.23,199932.99,232877.13,0.4409,37982.92,Standard_Formula
2025-11-30,EXP00001570,4242,2025-03-30,2025-Q1,E1,Energy Offshore,Premium_Risk,Underwriting,774467.5,520129.18,796591.94,0.5318,139436.14,Standard_Formula
2025-11-30,EXP00001571,4242,2025-03-30,2025-Q1,E1,Energy Offshore,Reserve_Risk,Underwriting,963072.73,638622.5,982854.81,0.6366,181043.55,Standard_Formula
2025-11-30,EXP00001572,4242,2025-03-30,2025-Q1,E1,Energy Offshore,Cat_Risk,Underwriting,505869.93,468632.02,495780.35,0.6223,75879.04,Standard_Formula
2025-11-30,EXP00001573,4242,2025-03-30,2025-Q1,E1,Energy Offshore,Market_Risk,Non_Underwriting,793031.03,545503.32,740824.43,0.4089,138731.91,Standard_Formula
2025-11-30,EXP00001574,4242,2025-03-30,2025-Q1,E1,Energy Offshore,Credit_Risk,Non_Underwriting,303119.11,224220.92,290439.08,0.6964,40764.59,Standard_Formula
2025-11-30,EXP00001575,4242,2025-03-30,2025-Q1,E1,Energy Offshore,Operational_Risk,Non_Underwriting,231676.07,227923.65,279063.73,0.5538,38675.03,Standard_Formula
2025-11-30,EXP00001577,4242,2025-06-30,2025-Q2,A1,Direct Accident & Health,Premium_Risk,Underwriting,782798.64,655545.62,800395.7,0.5965,91544.93,Standard_Formula
2025-11-30,EXP00001578,4242,2025-06-30,2025-Q2,A1,Direct Accident & Health,Reserve_Risk,Underwriting,931132.13,650824.58,953309.8,0.3533,121244.8,Standard_Formula
2025-11-30,EXP00001579,4242,2025-06-30,2025-Q2,A1,Direct Accident & Health,Cat_Risk,Underwriting,592042.43,448685.22,561864.87,0.361,95173.75,Standard_Formula
2025-11-30,EXP00001580,4242,2025-06-30,2025-Q2,A1,Direct Accident & Health,Market_Risk,Non_Underwriting,770258.28,649865.5,746458.84,0.6579,128924.36,Standard_Formula
2025-11-30,EXP00001581,4242,2025-06-30,2025-Q2,A1,Direct Accident & Health,Credit_Risk,Non_Underwriting,285069.84,214058.97,317801.13,0.6827,36495.53,Standard_Formula
2025-11-30,EXP00001582,4242,2025-06-30,2025-Q2,A1,Direct Accident & Health,Operational_Risk,Non_Underwriting,279384.84,207555.84,244264.11,0.6461,42938.59,Standard_Formula
2025-11-30,EXP00001584,4242,2025-06-30,2025-Q2,A2,Accident & Health Reinsurance,Premium_Risk,Underwriting,724464.08,580678.66,793867.66,0.4527,99972.46,Standard_Formula
2025-11-30,EXP00001585,4242,2025-06-30,2025-Q2,A2,Accident & Health Reinsurance,Reserve_Risk,Underwriting,888099.68,809108.6,932772.62,0.6856,157924.8,Standard_Formula
2025-11-30,EXP00001586,4242,2025-06-30,2025-Q2,A2,Accident & Health Reinsurance,Cat_Risk,Underwriting,581938.97,439967.75,568385.6,0.416,58906.51,Standard_Formula
2025-11-30,EXP00001587,4242,2025-06-30,2025-Q2,A2,Accident & Health Reinsurance,Market_Risk,Non_Underwriting,679890.16,651822.74,665757.27,0.4731,143984.52,Standard_Formula
2025-11-30,EXP00001588,4242,2025-06-30,2025-Q2,A2,Accident & Health Reinsurance,Credit_Risk,Non_Underwriting,285637.88,254110.07,271753.76,0.5039,40255.35,Standard_Formula
2025-11-30,EXP00001589,4242,2025-06-30,2025-Q2,A2,Accident & Health Reinsurance,Operational_Risk,Non_Underwriting,267384.6,179886.9,268744.53,0.4124,45662.4,Standard_Formula
2025-11-30,EXP00001591,4242,2025-06-30,2025-Q2,D1,Direct Motor (Private Car),Premium_Risk,Underwriting,708256.05,516741.4,657594.9,0.6585,141027.46,Standard_Formula
2025-11-30,EXP00001592,4242,2025-06-30,2025-Q2,D1,Direct Motor (Private Car),Reserve_Risk,Underwriting,880913.73,714235.24,989565.59,0.4909,152896.06,Standard_Formula
2025-11-30,EXP00001593,4242,2025-06-30,2025-Q2,D1,Direct Motor (Private Car),Cat_Risk,Underwriting,547098.81,477270.93,595762.8,0.5915,67900.15,Standard_Formula
2025-11-30,EXP00001594,4242,2025-06-30,2025-Q2,D1,Direct Motor (Private Car),Market_Risk,Non_Underwriting,677251.16,514528.6,755049.98,0.6115,119924.82,Standard_Formula
2025-11-30,EXP00001595,4242,2025-06-30,2025-Q2,D1,Direct Motor (Private Car),Credit_Risk,Non_Underwriting,268625.23,211247.2,298199.33,0.5623,36229.39,Standard_Formula
2025-11-30,EXP00001596,4242,2025-06-30,2025-Q2,D1,Direct Motor (Private Car),Operational_Risk,Non_Underwriting,249994.69,226136.67,233016.2,0.3889,46505.32,Standard_Formula
2025-11-30,EXP00001598,4242,2025-06-30,2025-Q2,D2,Direct Motor (Commercial),Premium_Risk,Underwriting,755791.23,587954.79,741985.41,0.361,120232.04,Standard_Formula
2025-11-30,EXP00001599,4242,2025-06-30,2025-Q2,D2,Direct Motor (Commercial),Reserve_Risk,Underwriting,891712.04,819120.74,824678.44,0.6798,112434.51,Standard_Formula
