reporting_period,Asset_ID,Syndicate_Number,Reporting_Date,Quarter,Asset_Type,Asset_Category,Currency,ISIN,Issuer,Market_Value,Book_Value,Accrued_Interest,Credit_Rating,Duration,Yield
2025-11-30,AST00001874,4242,2025-06-30,2025-Q2,Liquid_Assets,Liquid,AUD,XS9487755028,Issuer_64,64135159.46,66662190.38,568171.74,A,0.51,0.0287
2025-11-30,AST00001875,4242,2025-06-30,2025-Q2,Liquid_Assets,Liquid,CHF,XS2403328311,Issuer_30,64135159.46,64450561.49,773122.92,BB,3.74,0.0124
2025-11-30,AST00001877,4242,2025-06-30,2025-Q2,Illiquid_Assets,Illiquid,AUD,XS9971403755,Issuer_60,20396694.28,20535610.27,72708.14,AA,9.58,0.057
2025-11-30,AST00001878,4242,2025-06-30,2025-Q2,Illiquid_Assets,Illiquid,CHF,XS1075841393,Issuer_5,20396694.28,20447109.47,254349.15,BB,5.54,0.0257
2025-11-30,AST00001880,4242,2025-06-30,2025-Q2,Restricted_Assets,Illiquid,CHF,XS3179273828,Issuer_35,32981117.86,34146031.44,677593.31,BBB,6.19,0.0647
2025-11-30,AST00001882,4242,2025-06-30,2025-Q2,Bonds_Government,Liquid,CAD,XS7938387367,Issuer_20,26077172.72,26691972.18,638556.4,BBB,7.27,0.0442
2025-11-30,AST00001883,4242,2025-06-30,2025-Q2,Bonds_Government,Liquid,USD,XS7453197807,Issuer_46,13038586.36,12761748.74,387162.91,A,7.28,0.0678
2025-11-30,AST00001885,4242,2025-06-30,2025-Q2,Bonds_Corporate,Illiquid,CAD,XS3200088227,Issuer_5,5513554.4,5458400.58,35158.93,AAA,4.91,0.0118
2025-11-30,AST00001886,4242,2025-06-30,2025-Q2,Bonds_Corporate,Illiquid,EUR,XS1316008556,Issuer_60,16540663.19,16347989.29,428489.5,BB,9.42,0.0427
2025-11-30,AST00001888,4242,2025-06-30,2025-Q2,Bonds_Structured_Notes,Illiquid,USD,XS4967199644,Issuer_12,14276118.75,13891587.47,137778.86,AA,5.3,0.079
2025-11-30,AST00001890,4242,2025-06-30,2025-Q2,Equities_Listed,Illiquid,AUD,XS8049015900,Issuer_74,50836494.19,51579848.62,536725.08,A,2.03,0.0355
2025-11-30,AST00001891,4242,2025-06-30,2025-Q2,Equities_Listed,Illiquid,GBP,XS5743397269,Issuer_4,16945498.06,16769547.54,340358.01,A,8.9,0.0229
2025-11-30,AST00001893,4242,2025-06-30,2025-Q2,Equities_Unlisted,Illiquid,USD,XS2280698789,Issuer_13,11743677.38,11728022.03,98325.18,A,4.13,0.0352
2025-11-30,AST00001894,4242,2025-06-30,2025-Q2,Equities_Unlisted,Illiquid,GBP,XS6235542300,Issuer_45,17615516.07,17104314.33,151174.82,BB,0.77,0.0194
2025-11-30,AST00001895,4242,2025-06-30,2025-Q2,Equities_Unlisted,Illiquid,USD,XS9639340242,Issuer_24,11743677.38,11885391.26,108979.34,AA,8.22,0.0552
2025-11-30,AST00001897,4242,2025-06-30,2025-Q2,Property,Illiquid,EUR,XS7564611697,Issuer_98,12785701.47,12472572.05,81280.36,AA,0.77,0.013
2025-11-30,AST00001899,4242,2025-06-30,2025-Q2,Cash_And_Cash_Equivalents,Liquid,GBP,XS8153445179,Issuer_32,9618134.9,9526011.86,126544.11,A,0.87,0.0521
2025-11-30,AST00001900,4242,2025-06-30,2025-Q2,Cash_And_Cash_Equivalents,Liquid,EUR,XS2304599670,Issuer_69,28854404.7,30208656.38,28631.7,BBB,2.81,0.0476
2025-11-30,AST00001901,4242,2025-06-30,2025-Q2,Cash_And_Cash_Equivalents,Liquid,JPY,XS2662120401,Issuer_26,28854404.7,29297073.65,157953.65,AA,9.81,0.0675
2025-11-30,AST00001903,4242,2025-06-30,2025-Q2,Collective_Investment_Undertakings,Illiquid,GBP,XS7460275201,Issuer_19,10091243.92,10073842.09,146666.61,BBB,6.06,0.0422
2025-11-30,AST00001904,4242,2025-06-30,2025-Q2,Collective_Investment_Undertakings,Illiquid,JPY,XS6789650697,Issuer_52,10091243.92,9671283.8,66406.63,AAA,9.32,0.0735
2025-11-30,AST00001906,4242,2025-06-30,2025-Q2,Loans_And_Mortgages,Illiquid,AUD,XS1318741272,Issuer_4,15415739.77,15139227.1,298491.65,BBB,6.79,0.0545
2025-11-30,AST00001908,4242,2025-06-30,2025-Q2,Derivatives,Illiquid,JPY,XS1549548392,Issuer_13,22466143.75,21838480.23,40850.22,A,4.77,0.0718
2025-11-30,AST00001910,4242,2025-06-30,2025-Q2,Other_Investments,Illiquid,CAD,XS2218026962,Issuer_76,24046433.25,25119571.08,194928.79,BBB,6.64,0.0268
2025-11-30,AST00001912,4242,2025-09-30,2025-Q3,Liquid_Assets,Liquid,EUR,XS4020732917,Issuer_90,22575568.71,23485678.75,18301.2,BB,3.96,0.0488
2025-11-30,AST00001913,4242,2025-09-30,2025-Q3,Liquid_Assets,Liquid,CAD,XS8297186551,Issuer_66,22575568.71,23247607.27,467032.11,BB,8.7,0.0591
2025-11-30,AST00001915,4242,2025-09-30,2025-Q3,Illiquid_Assets,Illiquid,AUD,XS6030167617,Issuer_60,21698687.72,21063648.83,499580.24,AAA,4.37,0.0733
2025-11-30,AST00001916,4242,2025-09-30,2025-Q3,Illiquid_Assets,Illiquid,USD,XS2243394107,Issuer_80,21698687.72,22737040.42,391065.88,BB,4.27,0.0771
2025-11-30,AST00001917,4242,2025-09-30,2025-Q3,Illiquid_Assets,Illiquid,GBP,XS9159128047,Issuer_75,65096063.15,62923849.61,326768.2,BBB,8.93,0.0535
2025-11-30,AST00001919,4242,2025-09-30,2025-Q3,Restricted_Assets,Illiquid,GBP,XS6766313086,Issuer_96,82125430.22,81560741.52,396918.96,BB,1.31,0.0639
2025-11-30,AST00001920,4242,2025-09-30,2025-Q3,Restricted_Assets,Illiquid,CHF,XS2151215009,Issuer_50,82125430.22,83737449.16,2455443.15,BB,8.79,0.0114
2025-11-30,AST00001922,4242,2025-09-30,2025-Q3,Bonds_Government,Liquid,GBP,XS3895461191,Issuer_77,24976011.32,24271492.11,264297.66,BBB,3.03,0.0615
2025-11-30,AST00001924,4242,2025-09-30,2025-Q3,Bonds_Corporate,Illiquid,GBP,XS4330388171,Issuer_16,15236055.09,15627997.18,270903.28,AAA,3.93,0.0715
2025-11-30,AST00001926,4242,2025-09-30,2025-Q3,Bonds_Structured_Notes,Illiquid,USD,XS2817233363,Issuer_93,24014351.15,24283405.06,334119.49,AA,6.59,0.0464
2025-11-30,AST00001928,4242,2025-09-30,2025-Q3,Equities_Listed,Illiquid,EUR,XS9224041268,Issuer_56,4548857.24,4659919.22,80369.44,BB,3.4,0.0547
2025-11-30,AST00001929,4242,2025-09-30,2025-Q3,Equities_Listed,Illiquid,AUD,XS4515365367,Issuer_69,4548857.24,4462946.83,43803.07,AA,1.25,0.022
2025-11-30,AST00001931,4242,2025-09-30,2025-Q3,Equities_Unlisted,Illiquid,EUR,XS3735488832,Issuer_25,11070875.78,10554769.51,183006.01,AA,4.94,0.0395
2025-11-30,AST00001933,4242,2025-09-30,2025-Q3,Property,Illiquid,CAD,XS9423364251,Issuer_8,33136031.76,34590384.23,203845.52,A,5.29,0.0379
2025-11-30,AST00001935,4242,2025-09-30,2025-Q3,Cash_And_Cash_Equivalents,Liquid,USD,XS1096524955,Issuer_97,42189698.58,43731340.96,739345.51,AA,8.74,0.0249
2025-11-30,AST00001936,4242,2025-09-30,2025-Q3,Cash_And_Cash_Equivalents,Liquid,EUR,XS6845795009,Issuer_70,14063232.86,13854634.66,68664.61,BBB,1.59,0.0461
2025-11-30,AST00001938,4242,2025-09-30,2025-Q3,Collective_Investment_Undertakings,Illiquid,CAD,XS5101195250,Issuer_74,46326135.01,45345947.65,1352443.45,AA,7.18,0.039
2025-11-30,AST00001939,4242,2025-09-30,2025-Q3,Collective_Investment_Undertakings,Illiquid,EUR,XS9311003861,Issuer_26,46326135.01,44898330.81,172270.09,A,7.76,0.064
2025-11-30,AST00001940,4242,2025-09-30,2025-Q3,Collective_Investment_Undertakings,Illiquid,CAD,XS8228261150,Issuer_58,23163067.51,23559011.97,294846.15,BBB,9.23,0.0767
2025-11-30,AST00001942,4242,2025-09-30,2025-Q3,Loans_And_Mortgages,Illiquid,GBP,XS4094454226,Issuer_11,7109317.79,7208317.74,77599.78,AAA,7.46,0.0358
2025-11-30,AST00001943,4242,2025-09-30,2025-Q3,Loans_And_Mortgages,Illiquid,USD,XS9631887070,Issuer_25,14218635.59,13797308.07,234617.21,BBB,8.71,0.0446
2025-11-30,AST00001944,4242,2025-09-30,2025-Q3,Loans_And_Mortgages,Illiquid,USD,XS2008954330,Issuer_11,4739545.2,4864956.62,78234.23,AAA,2.96,0.0368
2025-11-30,AST00001946,4242,2025-09-30,2025-Q3,Derivatives,Illiquid,EUR,XS6866188890,Issuer_83,15408681.47,15374334.72,377714.2,A,5.02,0.0328
2025-11-30,AST00001947,4242,2025-09-30,2025-Q3,Derivatives,Illiquid,CHF,XS9479250792,Issuer_88,10272454.32,10467526.28,95250.37,AAA,7.06,0.0518
2025-11-30,AST00001948,4242,2025-09-30,2025-Q3,Derivatives,Illiquid,AUD,XS9875834584,Issuer_72,30817362.95,30438358.11,92024.98,BBB,8.5,0.0531
2025-11-30,AST00001950,4242,2025-09-30,2025-Q3,Other_Investments,Illiquid,JPY,XS9396997643,Issuer_88,6652389.39,6981342.95,113815.04,AA,9.24,0.0486
2025-11-30,AST00001952,4242,2025-12-30,2025-Q4,Liquid_Assets,Liquid,CHF,XS9709106643,Issuer_39,84410836.97,83276193.2,110885.69,AA,2.24,0.0345
2025-11-30,AST00001953,4242,2025-12-30,2025-Q4,Liquid_Assets,Liquid,USD,XS7185978555,Issuer_24,28136945.66,28704664.01,713071.37,A,3.15,0.023
2025-11-30,AST00001954,4242,2025-12-30,2025-Q4,Liquid_Assets,Liquid,EUR,XS4183731947,Issuer_51,84410836.97,81270258.77,2397528.08,AAA,4.73,0.0771
2025-11-30,AST00001956,4242,2025-12-30,2025-Q4,Illiquid_Assets,Illiquid,EUR,XS5882763272,Issuer_88,37380985.95,37734735.05,5453.78,BBB,5.71,0.0399
2025-11-30,AST00001957,4242,2025-12-30,2025-Q4,Illiquid_Assets,Illiquid,AUD,XS8214027525,Issuer_95,37380985.95,36619296.19,828527.44,AA,0.71,0.0693
2025-11-30,AST00001959,4242,2025-12-30,2025-Q4,Restricted_Assets,Illiquid,CHF,XS8087926286,Issuer_14,28151999.21,28606920.09,492726.02,A,1.91,0.071
2025-11-30,AST00001960,4242,2025-12-30,2025-Q4,Restricted_Assets,Illiquid,EUR,XS9670212406,Issuer_61,84455997.63,82060422.16,521864.45,AA,4.91,0.0513
2025-11-30,AST00001961,4242,2025-12-30,2025-Q4,Restricted_Assets,Illiquid,GBP,XS7251730143,Issuer_88,42227998.82,44336889.05,1018258.67,AA,8.23,0.0335
2025-11-30,AST00001963,4242,2025-12-30,2025-Q4,Bonds_Government,Liquid,USD,XS7571290226,Issuer_23,6745584.97,7059641.11,18317.48,BBB,5.82,0.0286
2025-11-30,AST00001964,4242,2025-12-30,2025-Q4,Bonds_Government,Liquid,USD,XS6028882182,Issuer_39,20236754.91,20431081.81,49617.47,BBB,3.58,0.0699
2025-11-30,AST00001966,4242,2025-12-30,2025-Q4,Bonds_Corporate,Illiquid,CAD,XS6377827782,Issuer_96,5565813.49,5759536.28,23477.1,A,6.48,0.029
2025-11-30,AST00001967,4242,2025-12-30,2025-Q4,Bonds_Corporate,Illiquid,EUR,XS4040008946,Issuer_25,3710542.33,3793688.22,96823.13,AA,2.65,0.0726
2025-11-30,AST00001968,4242,2025-12-30,2025-Q4,Bonds_Corporate,Illiquid,USD,XS2797687786,Issuer_32,5565813.49,5753414.81,151477.48,A,5.95,0.0483
2025-11-30,AST00001970,4242,2025-12-30,2025-Q4,Bonds_Structured_Notes,Illiquid,AUD,XS4902968890,Issuer_98,4819052.91,4855769.49,92874.85,A,9.32,0.0586
2025-11-30,AST00001972,4242,2025-12-30,2025-Q4,Equities_Listed,Illiquid,USD,XS4763842688,Issuer_29,8858348.03,8698913.07,83059.14,AAA,5.25,0.0495
2025-11-30,AST00001973,4242,2025-12-30,2025-Q4,Equities_Listed,Illiquid,AUD,XS5597265575,Issuer_44,8858348.03,9169862.68,135857.6,BB,5.86,0.027
2025-11-30,AST00001974,4242,2025-12-30,2025-Q4,Equities_Listed,Illiquid,EUR,XS8167841686,Issuer_82,13287522.05,13147993.87,373859.83,AA,8.23,0.0255
2025-11-30,AST00001976,4242,2025-12-30,2025-Q4,Equities_Unlisted,Illiquid,AUD,XS5294002773,Issuer_27,6264885.63,6323508.53,175691.09,A,7.64,0.0606
2025-11-30,AST00001977,4242,2025-12-30,2025-Q4,Equities_Unlisted,Illiquid,USD,XS8254218422,Issuer_31,9397328.45,9672590.99,58482.68,AA,7.46,0.0396
2025-11-30,AST00001978,4242,2025-12-30,2025-Q4,Equities_Unlisted,Illiquid,AUD,XS3747877519,Issuer_89,18794656.89,19360828.64,395132.81,A,4.25,0.0395
2025-11-30,AST00001980,4242,2025-12-30,2025-Q4,Property,Illiquid,CHF,XS7126115274,Issuer_81,13528663.93,14027484.15,339357.34,BB,7.35,0.0449
2025-11-30,AST00001982,4242,2025-12-30,2025-Q4,Cash_And_Cash_Equivalents,Liquid,USD,XS8502907644,Issuer_74,12295177.07,12134052.87,124708.68,AA,0.96,0.0754
2025-11-30,AST00001983,4242,2025-12-30,2025-Q4,Cash_And_Cash_Equivalents,Liquid,CAD,XS2967010625,Issuer_16,36885531.21,36334745.36,554557.05,A,9.69,0.0297
2025-11-30,AST00001985,4242,2025-12-30,2025-Q4,Collective_Investment_Undertakings,Illiquid,JPY,XS5462486295,Issuer_87,43639005.53,44737285.33,853497.75,BBB,6.5,0.0107
2025-11-30,AST00001987,4242,2025-12-30,2025-Q4,Loans_And_Mortgages,Illiquid,GBP,XS3608474161,Issuer_20,12725094.22,12861385.33,15959.1,AA,5.21,0.0749
2025-11-30,AST00001989,4242,2025-12-30,2025-Q4,Derivatives,Illiquid,GBP,XS7142561144,Issuer_23,15371845.4,15130877.56,114374.34,AAA,8.46,0.0636
2025-11-30,AST00001990,4242,2025-12-30,2025-Q4,Derivatives,Illiquid,GBP,XS2472348752,Issuer_60,23057768.11,21934212.89,143674.95,BB,1.46,0.0266
2025-11-30,AST00001991,4242,2025-12-30,2025-Q4,Derivatives,Illiquid,AUD,XS6711165396,Issuer_16,23057768.11,24128023.07,134777.54,BBB,2.54,0.0797
2025-11-30,AST00001993,4242,2025-12-30,2025-Q4,Other_Investments,Illiquid,CHF,XS5642981369,Issuer_3,31255139.73,30384091.42,301069.62,AAA,6.18,0.0175
2025-11-30,AST00001995,5000,2024-03-30,2024-Q1,Liquid_Assets,Liquid,AUD,XS9941096168,Issuer_86,22569673.62,21448717.36,326622.32,BBB,4.77,0.0722
2025-11-30,AST00001996,5000,2024-03-30,2024-Q1,Liquid_Assets,Liquid,GBP,XS6326401681,Issuer_24,45139347.24,44148790.41,494524.16,AAA,1.65,0.0677
2025-11-30,AST00001998,5000,2024-03-30,2024-Q1,Illiquid_Assets,Illiquid,AUD,XS7758579750,Issuer_37,20077355.78,19871900.02,318069.31,A,5.82,0.0373
2025-11-30,AST00001999,5000,2024-03-30,2024-Q1,Illiquid_Assets,Illiquid,USD,XS4971659233,Issuer_22,30116033.67,29248315.38,489619.49,AA,3.54,0.0103
2025-11-30,AST00002000,5000,2024-03-30,2024-Q1,Illiquid_Assets,Illiquid,GBP,XS5747828657,Issuer_72,30116033.67,31084967.98,593731.28,A,6.32,0.0326
2025-11-30,AST00002002,5000,2024-03-30,2024-Q1,Restricted_Assets,Illiquid,GBP,XS3120596047,Issuer_43,60547594.44,60745857.05,1787217.57,AAA,5.65,0.0711
2025-11-30,AST00002004,5000,2024-03-30,2024-Q1,Bonds_Government,Liquid,JPY,XS2331247359,Issuer_37,25081142.76,25688833.18,246682.18,BBB,2.14,0.0673
2025-11-30,AST00002005,5000,2024-03-30,2024-Q1,Bonds_Government,Liquid,USD,XS6334570733,Issuer_28,16720761.84,17447931.09,271592.27,A,4.98,0.0717
2025-11-30,AST00002006,5000,2024-03-30,2024-Q1,Bonds_Government,Liquid,AUD,XS5899536182,Issuer_96,16720761.84,16099240.18,355481.01,BB,7.29,0.03
2025-11-30,AST00002008,5000,2024-03-30,2024-Q1,Bonds_Corporate,Illiquid,USD,XS6071929017,Issuer_5,89204993.47,92544761.88,1364655.25,AAA,5.24,0.0199
2025-11-30,AST00002009,5000,2024-03-30,2024-Q1,Bonds_Corporate,Illiquid,JPY,XS3036784465,Issuer_19,44602496.74,45796703.76,1050779.85,AA,9.14,0.0541
2025-11-30,AST00002010,5000,2024-03-30,2024-Q1,Bonds_Corporate,Illiquid,GBP,XS7519667103,Issuer_44,29734997.82,31125375.71,585304.29,A,1.58,0.0352
2025-11-30,AST00002012,5000,2024-03-30,2024-Q1,Bonds_Structured_Notes,Illiquid,CAD,XS1719389118,Issuer_87,79457661.95,82887357.78,2282363.2,AAA,9.88,0.0392
2025-11-30,AST00002013,5000,2024-03-30,2024-Q1,Bonds_Structured_Notes,Illiquid,CAD,XS2046160238,Issuer_94,79457661.95,78996810.55,1710818.66,BBB,2.68,0.0304
2025-11-30,AST00002015,5000,2024-03-30,2024-Q1,Equities_Listed,Illiquid,AUD,XS2838289771,Issuer_50,82210038.73,84880911.77,1302319.43,A,4.0,0.0437
2025-11-30,AST00002016,5000,2024-03-30,2024-Q1,Equities_Listed,Illiquid,GBP,XS8382691758,Issuer_38,82210038.73,82446294.57,2000435.46,AAA,4.28,0.0233
2025-11-30,AST00002018,5000,2024-03-30,2024-Q1,Equities_Unlisted,Illiquid,EUR,XS8303744008,Issuer_21,93626073.95,90168456.92,258246.84,BBB,6.92,0.0305
2025-11-30,AST00002020,5000,2024-03-30,2024-Q1,Property,Illiquid,EUR,XS5456991436,Issuer_28,35199652.24,33540324.33,915235.49,AA,3.55,0.0172
2025-11-30,AST00002022,5000,2024-03-30,2024-Q1,Cash_And_Cash_Equivalents,Liquid,AUD,XS2593646019,Issuer_66,12556085.9,13006976.5,256426.47,BB,3.62,0.0674
2025-11-30,AST00002023,5000,2024-03-30,2024-Q1,Cash_And_Cash_Equivalents,Liquid,GBP,XS2839204112,Issuer_6,8370723.93,8704382.71,177809.16,BBB,6.92,0.0125
2025-11-30,AST00002024,5000,2024-03-30,2024-Q1,Cash_And_Cash_Equivalents,Liquid,AUD,XS6122012942,Issuer_62,25112171.8,26295472.45,276262.42,AA,0.87,0.068
2025-11-30,AST00002026,5000,2024-03-30,2024-Q1,Collective_Investment_Undertakings,Illiquid,CHF,XS8012868956,Issuer_88,7403762.8,7419268.56,74783.11,AA,6.73,0.0656
2025-11-30,AST00002027,5000,2024-03-30,2024-Q1,Collective_Investment_Undertakings,Illiquid,CHF,XS2252729385,Issuer_86,7403762.8,7763605.42,91937.93,AA,1.13,0.0562
2025-11-30,AST00002028,5000,2024-03-30,2024-Q1,Collective_Investment_Undertakings,Illiquid,CAD,XS1432037441,Issuer_20,11105644.2,11407743.61,195212.99,AA,7.76,0.0471
2025-11-30,AST00002030,5000,2024-03-30,2024-Q1,Loans_And_Mortgages,Illiquid,EUR,XS3037126220,Issuer_62,32535672.7,33774285.13,326786.18,BB,9.11,0.0261
2025-11-30,AST00002032,5000,2024-03-30,2024-Q1,Derivatives,Illiquid,CHF,XS2750964986,Issuer_55,29374987.25,28303982.52,810568.81,AA,1.33,0.0764
2025-11-30,AST00002033,5000,2024-03-30,2024-Q1,Derivatives,Illiquid,GBP,XS7075040457,Issuer_95,88124961.76,85664679.78,2505738.9,BBB,5.67,0.027
2025-11-30,AST00002034,5000,2024-03-30,2024-Q1,Derivatives,Illiquid,USD,XS7852349182,Issuer_82,29374987.25,29814518.83,849486.92,AA,8.76,0.0706
2025-11-30,AST00002036,5000,2024-03-30,2024-Q1,Other_Investments,Illiquid,CHF,XS2443118095,Issuer_83,51294608.75,49432775.89,1266407.81,AA,9.01,0.0746
2025-11-30,AST00002038,5000,2024-06-30,2024-Q2,Liquid_Assets,Liquid,AUD,XS8800821149,Issuer_51,103861811.33,100157577.37,2622890.23,BBB,9.77,0.0676
2025-11-30,AST00002040,5000,2024-06-30,2024-Q2,Illiquid_Assets,Illiquid,GBP,XS8275123184,Issuer_61,29002736.24,27895055.74,789922.45,A,7.97,0.0623
2025-11-30,AST00002041,5000,2024-06-30,2024-Q2,Illiquid_Assets,Illiquid,EUR,XS2103203110,Issuer_37,9667578.75,9600978.67,255237.18,AAA,2.09,0.0592
2025-11-30,AST00002043,5000,2024-06-30,2024-Q2,Restricted_Assets,Illiquid,GBP,XS6320266732,Issuer_88,13240316.36,13174371.65,121743.93,A,2.21,0.0298
2025-11-30,AST00002045,5000,2024-06-30,2024-Q2,Bonds_Government,Liquid,EUR,XS3836464111,Issuer_96,84969862.23,81986039.98,1423864.79,AAA,7.73,0.0304
2025-11-30,AST00002047,5000,2024-06-30,2024-Q2,Bonds_Corporate,Illiquid,CAD,XS1829658770,Issuer_32,22242815.54,22366689.65,561445.96,BBB,8.03,0.0483
2025-11-30,AST00002048,5000,2024-06-30,2024-Q2,Bonds_Corporate,Illiquid,USD,XS9155677923,Issuer_57,14828543.7,14211469.3,259888.75,AA,7.95,0.0554
2025-11-30,AST00002050,5000,2024-06-30,2024-Q2,Bonds_Structured_Notes,Illiquid,USD,XS8614454160,Issuer_62,13436540.06,13809112.95,51799.17,AA,2.31,0.026
2025-11-30,AST00002051,5000,2024-06-30,2024-Q2,Bonds_Structured_Notes,Illiquid,JPY,XS6685593877,Issuer_42,26873080.11,26876031.51,548722.35,BBB,8.54,0.0119
2025-11-30,AST00002052,5000,2024-06-30,2024-Q2,Bonds_Structured_Notes,Illiquid,EUR,XS9289587777,Issuer_17,26873080.11,27630107.39,579254.52,AA,2.64,0.0502
2025-11-30,AST00002054,5000,2024-06-30,2024-Q2,Equities_Listed,Illiquid,CHF,XS6777681562,Issuer_84,5953497.83,5936450.08,99654.65,BB,3.16,0.0286
2025-11-30,AST00002056,5000,2024-06-30,2024-Q2,Equities_Unlisted,Illiquid,USD,XS3686178747,Issuer_55,61093586.86,63110551.37,525118.64,A,3.93,0.0625
2025-11-30,AST00002057,5000,2024-06-30,2024-Q2,Equities_Unlisted,Illiquid,GBP,XS2777908719,Issuer_64,20364528.95,20639620.49,516435.3,AAA,1.1,0.0173
2025-11-30,AST00002059,5000,2024-06-30,2024-Q2,Property,Illiquid,AUD,XS9566017478,Issuer_96,68593226.11,68193831.69,1054671.35,BBB,9.48,0.0248
2025-11-30,AST00002060,5000,2024-06-30,2024-Q2,Property,Illiquid,GBP,XS6427617716,Issuer_15,68593226.11,70771094.34,1438543.07,A,7.64,0.031
2025-11-30,AST00002062,5000,2024-06-30,2024-Q2,Cash_And_Cash_Equivalents,Liquid,GBP,XS2130034736,Issuer_31,21274517.24,21706204.22,488464.0,A,4.09,0.0672
2025-11-30,AST00002063,5000,2024-06-30,2024-Q2,Cash_And_Cash_Equivalents,Liquid,EUR,XS3592187058,Issuer_40,14183011.49,13862045.23,291740.42,BB,7.67,0.0288
2025-11-30,AST00002064,5000,2024-06-30,2024-Q2,Cash_And_Cash_Equivalents,Liquid,USD,XS2760070286,Issuer_23,42549034.48,41034956.14,394968.49,BBB,8.41,0.0218
2025-11-30,AST00002066,5000,2024-06-30,2024-Q2,Collective_Investment_Undertakings,Illiquid,USD,XS4743007387,Issuer_6,19117324.35,19896000.7,427268.65,AAA,5.58,0.0221
2025-11-30,AST00002067,5000,2024-06-30,2024-Q2,Collective_Investment_Undertakings,Illiquid,GBP,XS2172198001,Issuer_12,19117324.35,18164077.83,527766.22,A,1.91,0.0106
2025-11-30,AST00002069,5000,2024-06-30,2024-Q2,Loans_And_Mortgages,Illiquid,CHF,XS8702342811,Issuer_12,45614617.49,44786826.02,1027070.83,BB,5.38,0.016
2025-11-30,AST00002070,5000,2024-06-30,2024-Q2,Loans_And_Mortgages,Illiquid,USD,XS8608456197,Issuer_17,30409744.99,30357314.05,348774.78,AAA,8.47,0.0275
2025-11-30,AST00002071,5000,2024-06-30,2024-Q2,Loans_And_Mortgages,Illiquid,AUD,XS3877271028,Issuer_35,91229234.98,87164153.84,1584783.58,AAA,3.72,0.0128
2025-11-30,AST00002073,5000,2024-06-30,2024-Q2,Derivatives,Illiquid,EUR,XS6585795383,Issuer_66,39209890.29,39543382.74,704990.52,AAA,7.02,0.0167
2025-11-30,AST00002075,5000,2024-06-30,2024-Q2,Other_Investments,Illiquid,CHF,XS3944204266,Issuer_88,85824233.6,89208642.07,1093371.15,AAA,4.01,0.0629
2025-11-30,AST00002076,5000,2024-06-30,2024-Q2,Other_Investments,Illiquid,JPY,XS6039693549,Issuer_32,85824233.6,81591701.73,1611206.86,A,1.77,0.0215
2025-11-30,AST00002078,5000,2024-09-30,2024-Q3,Liquid_Assets,Liquid,CAD,XS3342135382,Issuer_67,14548979.11,15111927.2,424724.42,BBB,4.96,0.0436
2025-11-30,AST00002080,5000,2024-09-30,2024-Q3,Illiquid_Assets,Illiquid,EUR,XS2381152155,Issuer_7,14056921.18,14431189.04,124593.99,AA,7.69,0.0399
2025-11-30,AST00002081,5000,2024-09-30,2024-Q3,Illiquid_Assets,Illiquid,USD,XS9383311650,Issuer_10,42170763.54,41638958.25,1139271.66,AA,7.01,0.0718
2025-11-30,AST00002083,5000,2024-09-30,2024-Q3,Restricted_Assets,Illiquid,EUR,XS7134528815,Issuer_41,37994315.36,39190102.0,831933.9,AAA,1.46,0.0454
2025-11-30,AST00002084,5000,2024-09-30,2024-Q3,Restricted_Assets,Illiquid,EUR,XS8779688169,Issuer_17,12664771.79,12400482.2,236494.7,BBB,2.08,0.0731
2025-11-30,AST00002085,5000,2024-09-30,2024-Q3,Restricted_Assets,Illiquid,USD,XS3833324601,Issuer_63,18997157.68,19654289.74,148055.08,BBB,4.65,0.0564
2025-11-30,AST00002087,5000,2024-09-30,2024-Q3,Bonds_Government,Liquid,CAD,XS6086904231,Issuer_53,20895298.89,21735335.41,309552.77,A,7.93,0.0772
2025-11-30,AST00002089,5000,2024-09-30,2024-Q3,Bonds_Corporate,Illiquid,USD,XS1407775506,Issuer_72,9901449.52,9493328.3,32319.25,A,6.57,0.031
2025-11-30,AST00002090,5000,2024-09-30,2024-Q3,Bonds_Corporate,Illiquid,EUR,XS4129412869,Issuer_87,14852174.28,15554437.88,305495.15,BB,8.47,0.0142
2025-11-30,AST00002091,5000,2024-09-30,2024-Q3,Bonds_Corporate,Illiquid,USD,XS8687182578,Issuer_1,9901449.52,9633580.29,57068.62,BBB,8.28,0.0454
2025-11-30,AST00002093,5000,2024-09-30,2024-Q3,Bonds_Structured_Notes,Illiquid,EUR,XS9998155315,Issuer_22,64361909.75,66774552.51,610938.95,BBB,7.14,0.0445
2025-11-30,AST00002094,5000,2024-09-30,2024-Q3,Bonds_Structured_Notes,Illiquid,GBP,XS6836081425,Issuer_7,32180954.88,32693981.94,89038.03,AA,5.32,0.0497
2025-11-30,AST00002096,5000,2024-09-30,2024-Q3,Equities_Listed,Illiquid,CHF,XS3913002669,Issuer_82,18644902.3,19483347.19,53759.03,BBB,1.55,0.0317
2025-11-30,AST00002097,5000,2024-09-30,2024-Q3,Equities_Listed,Illiquid,GBP,XS1634760459,Issuer_52,18644902.3,18946634.74,40628.75,A,2.44,0.0471
2025-11-30,AST00002099,5000,2024-09-30,2024-Q3,Equities_Unlisted,Illiquid,GBP,XS9654842558,Issuer_99,22361326.14,21865917.17,612876.15,AAA,6.78,0.0647
