Reserve_ID,Syndicate_Number,LOB_Code,LOB_Name,Valuation_Date,Quarter,Reserve_Type,Movement_Type,Amount,Currency,Discounted,Confidence_Level
RES00001535,5000,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,2166166.39,GBP,True,0.5
RES00001536,5000,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,IBNR,Revaluation,1326854.8,GBP,False,0.75
RES00001537,5000,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,3275353.34,GBP,True,0.5
RES00001538,5000,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Risk_Margin,Revaluation,260289.23,GBP,True,0.5
RES00001539,5000,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,561154.95,GBP,True,0.5
RES00001540,5000,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,IBNR,Revaluation,710144.21,GBP,False,0.75
RES00001541,5000,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,3187508.56,GBP,True,0.5
RES00001542,5000,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Risk_Margin,Revaluation,233266.46,GBP,True,0.5
RES00001543,5000,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,516155.3,GBP,True,0.5
RES00001544,5000,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,IBNR,Revaluation,364603.57,GBP,False,0.75
RES00001545,5000,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,2961252.54,GBP,True,0.5
RES00001546,5000,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Risk_Margin,Revaluation,235850.29,GBP,True,0.5
RES00001547,5000,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,471443.16,GBP,True,0.5
RES00001548,5000,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,IBNR,Revaluation,772072.86,GBP,False,0.75
RES00001549,5000,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,3230657.92,GBP,True,0.5
RES00001550,5000,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Risk_Margin,Revaluation,259136.2,GBP,True,0.5
RES00001551,5000,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,486483.14,GBP,True,0.5
RES00001552,5000,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,IBNR,Revaluation,909211.15,GBP,False,0.75
RES00001553,5000,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,3429506.82,GBP,True,0.5
RES00001554,5000,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Risk_Margin,Revaluation,243759.9,GBP,True,0.5
RES00001555,5000,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,507261.84,GBP,True,0.5
RES00001556,5000,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,IBNR,Revaluation,867231.57,GBP,False,0.75
RES00001557,5000,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,3454380.56,GBP,True,0.5
RES00001558,5000,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Risk_Margin,Revaluation,225574.63,GBP,True,0.5
RES00001559,5000,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,529295.35,GBP,True,0.5
RES00001560,5000,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,IBNR,Revaluation,636841.54,GBP,False,0.75
RES00001561,5000,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,3197442.64,GBP,True,0.5
RES00001562,5000,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Risk_Margin,Revaluation,221094.61,GBP,True,0.5
RES00001563,5000,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,508824.57,GBP,True,0.5
RES00001564,5000,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,IBNR,Revaluation,412041.38,GBP,False,0.75
RES00001565,5000,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,3410693.63,GBP,True,0.5
RES00001566,5000,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Risk_Margin,Revaluation,239717.54,GBP,True,0.5
RES00001567,5000,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,556315.31,GBP,True,0.5
RES00001568,5000,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,IBNR,Revaluation,455476.52,GBP,False,0.75
RES00001569,5000,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,3405798.93,GBP,True,0.5
RES00001570,5000,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Risk_Margin,Revaluation,224493.4,GBP,True,0.5
RES00001571,5000,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,485094.74,GBP,True,0.5
RES00001572,5000,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,IBNR,Revaluation,944522.11,GBP,False,0.75
RES00001573,5000,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,2875221.01,GBP,True,0.5
RES00001574,5000,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Risk_Margin,Revaluation,219272.78,GBP,True,0.5
RES00001575,5000,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,479994.35,GBP,True,0.5
RES00001576,5000,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,IBNR,Revaluation,437469.93,GBP,False,0.75
RES00001577,5000,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,2900430.32,GBP,True,0.5
RES00001578,5000,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Risk_Margin,Revaluation,263743.4,GBP,True,0.5
RES00001579,5000,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,500461.13,GBP,True,0.5
RES00001580,5000,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,IBNR,Revaluation,930308.44,GBP,False,0.75
RES00001581,5000,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,3413378.58,GBP,True,0.5
RES00001582,5000,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Risk_Margin,Revaluation,254787.21,GBP,True,0.5
RES00001583,5000,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,471844.9,GBP,True,0.5
RES00001584,5000,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,IBNR,Revaluation,779244.01,GBP,False,0.75
RES00001585,5000,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,16223867.98,GBP,True,0.5
RES00001586,5000,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,Risk_Margin,Revaluation,1062351.76,GBP,True,0.5
RES00001587,5000,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,4952031.91,GBP,True,0.5
RES00001588,5000,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,IBNR,Revaluation,2436812.08,GBP,False,0.75
RES00001589,5000,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,16985610.39,GBP,True,0.5
RES00001590,5000,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,Risk_Margin,Revaluation,994257.8,GBP,True,0.5
RES00001591,5000,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,5089212.19,GBP,True,0.5
RES00001592,5000,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,IBNR,Revaluation,2506834.09,GBP,False,0.75
RES00001593,5000,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,18260695.14,GBP,True,0.5
RES00001594,5000,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,Risk_Margin,Revaluation,1021678.98,GBP,True,0.5
RES00001595,5000,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,4788847.14,GBP,True,0.5
RES00001596,5000,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,IBNR,Revaluation,3623502.38,GBP,False,0.75
RES00001597,5000,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,16324777.45,GBP,True,0.5
RES00001598,5000,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,Risk_Margin,Revaluation,1060546.75,GBP,True,0.5
RES00001599,5000,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,5332790.97,GBP,True,0.5
RES00001600,5000,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,IBNR,Revaluation,4685856.22,GBP,False,0.75
RES00001601,5000,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,16392564.67,GBP,True,0.5
RES00001602,5000,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,Risk_Margin,Revaluation,932357.14,GBP,True,0.5
RES00001603,5000,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,5004451.89,GBP,True,0.5
RES00001604,5000,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,IBNR,Revaluation,3534558.01,GBP,False,0.75
RES00001605,5000,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,15181179.19,GBP,True,0.5
RES00001606,5000,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,Risk_Margin,Revaluation,1057468.0,GBP,True,0.5
RES00001607,5000,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,4447596.64,GBP,True,0.5
RES00001608,5000,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,IBNR,Revaluation,1781605.47,GBP,False,0.75
RES00001609,5000,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,17411731.05,GBP,True,0.5
RES00001610,5000,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,Risk_Margin,Revaluation,1075838.81,GBP,True,0.5
RES00001611,5000,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,5095016.79,GBP,True,0.5
RES00001612,5000,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,IBNR,Revaluation,4266222.39,GBP,False,0.75
RES00001613,5000,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,18019362.31,GBP,True,0.5
RES00001614,5000,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,Risk_Margin,Revaluation,953702.97,GBP,True,0.5
RES00001615,5000,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,5013665.23,GBP,True,0.5
RES00001616,5000,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,IBNR,Revaluation,2856877.89,GBP,False,0.75
RES00001617,5000,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,17587465.58,GBP,True,0.5
RES00001618,5000,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,Risk_Margin,Revaluation,1046794.18,GBP,True,0.5
RES00001619,5000,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,4887190.67,GBP,True,0.5
RES00001620,5000,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,IBNR,Revaluation,4218232.09,GBP,False,0.75
RES00001621,5000,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,16263047.52,GBP,True,0.5
RES00001622,5000,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,Risk_Margin,Revaluation,1023852.51,GBP,True,0.5
RES00001623,5000,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,4717159.44,GBP,True,0.5
RES00001624,5000,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,IBNR,Revaluation,2080427.42,GBP,False,0.75
RES00001625,5000,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,17715723.4,GBP,True,0.5
RES00001626,5000,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,Risk_Margin,Revaluation,895918.13,GBP,True,0.5
RES00001627,5000,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,4880629.24,GBP,True,0.5
RES00001628,5000,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,IBNR,Revaluation,4844028.6,GBP,False,0.75
RES00001629,5000,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,14971690.43,GBP,True,0.5
RES00001630,5000,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,Risk_Margin,Revaluation,1074203.98,GBP,True,0.5
RES00001631,5000,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,4498102.02,GBP,True,0.5
RES00001632,5000,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,IBNR,Revaluation,3571098.44,GBP,False,0.75
RES00001633,5000,E1,Energy Offshore,2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,14380714.29,GBP,True,0.5
RES00001634,5000,E1,Energy Offshore,2024-03-30,2024-Q1,Risk_Margin,Revaluation,805538.05,GBP,True,0.5
RES00001635,5000,E1,Energy Offshore,2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,4724859.74,GBP,True,0.5
RES00001636,5000,E1,Energy Offshore,2024-03-30,2024-Q1,IBNR,Revaluation,2310897.11,GBP,False,0.75
RES00001637,5000,E1,Energy Offshore,2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,15272788.27,GBP,True,0.5
RES00001638,5000,E1,Energy Offshore,2024-06-30,2024-Q2,Risk_Margin,Revaluation,839287.29,GBP,True,0.5
RES00001639,5000,E1,Energy Offshore,2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,4119414.06,GBP,True,0.5
RES00001640,5000,E1,Energy Offshore,2024-06-30,2024-Q2,IBNR,Revaluation,2710290.48,GBP,False,0.75
RES00001641,5000,E1,Energy Offshore,2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,14999963.14,GBP,True,0.5
RES00001642,5000,E1,Energy Offshore,2024-09-30,2024-Q3,Risk_Margin,Revaluation,792647.15,GBP,True,0.5
RES00001643,5000,E1,Energy Offshore,2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,4828534.52,GBP,True,0.5
RES00001644,5000,E1,Energy Offshore,2024-09-30,2024-Q3,IBNR,Revaluation,3210361.98,GBP,False,0.75
RES00001645,5000,E1,Energy Offshore,2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,15734674.36,GBP,True,0.5
RES00001646,5000,E1,Energy Offshore,2024-12-30,2024-Q4,Risk_Margin,Revaluation,929331.01,GBP,True,0.5
RES00001647,5000,E1,Energy Offshore,2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,4956538.86,GBP,True,0.5
RES00001648,5000,E1,Energy Offshore,2024-12-30,2024-Q4,IBNR,Revaluation,2710554.95,GBP,False,0.75
RES00001649,5000,E1,Energy Offshore,2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,14074071.5,GBP,True,0.5
RES00001650,5000,E1,Energy Offshore,2025-03-30,2025-Q1,Risk_Margin,Revaluation,917334.6,GBP,True,0.5
RES00001651,5000,E1,Energy Offshore,2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,4684313.72,GBP,True,0.5
RES00001652,5000,E1,Energy Offshore,2025-03-30,2025-Q1,IBNR,Revaluation,2506176.07,GBP,False,0.75
RES00001653,5000,E1,Energy Offshore,2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,15706134.42,GBP,True,0.5
RES00001654,5000,E1,Energy Offshore,2025-06-30,2025-Q2,Risk_Margin,Revaluation,815827.44,GBP,True,0.5
RES00001655,5000,E1,Energy Offshore,2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,4906079.47,GBP,True,0.5
RES00001656,5000,E1,Energy Offshore,2025-06-30,2025-Q2,IBNR,Revaluation,3790087.2,GBP,False,0.75
RES00001657,5000,E1,Energy Offshore,2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,14300695.46,GBP,True,0.5
RES00001658,5000,E1,Energy Offshore,2025-09-30,2025-Q3,Risk_Margin,Revaluation,833077.16,GBP,True,0.5
RES00001659,5000,E1,Energy Offshore,2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,4881366.26,GBP,True,0.5
RES00001660,5000,E1,Energy Offshore,2025-09-30,2025-Q3,IBNR,Revaluation,2868163.39,GBP,False,0.75
RES00001661,5000,E1,Energy Offshore,2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,15334458.52,GBP,True,0.5
RES00001662,5000,E1,Energy Offshore,2025-12-30,2025-Q4,Risk_Margin,Revaluation,882333.33,GBP,True,0.5
RES00001663,5000,E1,Energy Offshore,2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,4241539.28,GBP,True,0.5
RES00001664,5000,E1,Energy Offshore,2025-12-30,2025-Q4,IBNR,Revaluation,4080933.84,GBP,False,0.75
RES00001665,5000,E1,Energy Offshore,2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,14902702.01,GBP,True,0.5
RES00001666,5000,E1,Energy Offshore,2026-03-30,2026-Q1,Risk_Margin,Revaluation,827625.8,GBP,True,0.5
RES00001667,5000,E1,Energy Offshore,2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,4408456.74,GBP,True,0.5
RES00001668,5000,E1,Energy Offshore,2026-03-30,2026-Q1,IBNR,Revaluation,2143477.25,GBP,False,0.75
RES00001669,5000,E1,Energy Offshore,2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,14813069.83,GBP,True,0.5
RES00001670,5000,E1,Energy Offshore,2026-06-30,2026-Q2,Risk_Margin,Revaluation,803807.38,GBP,True,0.5
RES00001671,5000,E1,Energy Offshore,2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,4408166.38,GBP,True,0.5
RES00001672,5000,E1,Energy Offshore,2026-06-30,2026-Q2,IBNR,Revaluation,4190949.36,GBP,False,0.75
RES00001673,5000,E1,Energy Offshore,2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,13228664.59,GBP,True,0.5
RES00001674,5000,E1,Energy Offshore,2026-09-30,2026-Q3,Risk_Margin,Revaluation,895371.26,GBP,True,0.5
RES00001675,5000,E1,Energy Offshore,2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,4202830.69,GBP,True,0.5
RES00001676,5000,E1,Energy Offshore,2026-09-30,2026-Q3,IBNR,Revaluation,2509631.64,GBP,False,0.75
RES00001677,5000,E1,Energy Offshore,2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,14770624.37,GBP,True,0.5
RES00001678,5000,E1,Energy Offshore,2026-12-30,2026-Q4,Risk_Margin,Revaluation,940309.92,GBP,True,0.5
RES00001679,5000,E1,Energy Offshore,2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,4371275.99,GBP,True,0.5
RES00001680,5000,E1,Energy Offshore,2026-12-30,2026-Q4,IBNR,Revaluation,2012491.5,GBP,False,0.75
RES00001681,1910,A1,Direct Accident & Health,2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,3931489.19,GBP,True,0.5
RES00001682,1910,A1,Direct Accident & Health,2024-03-30,2024-Q1,Risk_Margin,Revaluation,253245.06,GBP,True,0.5
RES00001683,1910,A1,Direct Accident & Health,2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,847933.47,GBP,True,0.5
RES00001684,1910,A1,Direct Accident & Health,2024-03-30,2024-Q1,IBNR,Revaluation,944922.89,GBP,False,0.75
RES00001685,1910,A1,Direct Accident & Health,2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,4047248.63,GBP,True,0.5
RES00001686,1910,A1,Direct Accident & Health,2024-06-30,2024-Q2,Risk_Margin,Revaluation,266335.19,GBP,True,0.5
RES00001687,1910,A1,Direct Accident & Health,2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,950054.37,GBP,True,0.5
RES00001688,1910,A1,Direct Accident & Health,2024-06-30,2024-Q2,IBNR,Revaluation,904638.63,GBP,False,0.75
RES00001689,1910,A1,Direct Accident & Health,2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,3975754.4,GBP,True,0.5
RES00001690,1910,A1,Direct Accident & Health,2024-09-30,2024-Q3,Risk_Margin,Revaluation,251633.55,GBP,True,0.5
RES00001691,1910,A1,Direct Accident & Health,2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,904712.14,GBP,True,0.5
RES00001692,1910,A1,Direct Accident & Health,2024-09-30,2024-Q3,IBNR,Revaluation,906587.63,GBP,False,0.75
RES00001693,1910,A1,Direct Accident & Health,2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,3850449.27,GBP,True,0.5
RES00001694,1910,A1,Direct Accident & Health,2024-12-30,2024-Q4,Risk_Margin,Revaluation,264052.37,GBP,True,0.5
RES00001695,1910,A1,Direct Accident & Health,2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,958834.96,GBP,True,0.5
RES00001696,1910,A1,Direct Accident & Health,2024-12-30,2024-Q4,IBNR,Revaluation,711663.68,GBP,False,0.75
RES00001697,1910,A1,Direct Accident & Health,2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,3789914.43,GBP,True,0.5
RES00001698,1910,A1,Direct Accident & Health,2025-03-30,2025-Q1,Risk_Margin,Revaluation,268584.75,GBP,True,0.5
RES00001699,1910,A1,Direct Accident & Health,2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,857765.74,GBP,True,0.5
RES00001700,1910,A1,Direct Accident & Health,2025-03-30,2025-Q1,IBNR,Revaluation,442619.87,GBP,False,0.75
RES00001701,1910,A1,Direct Accident & Health,2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,3744845.51,GBP,True,0.5
RES00001702,1910,A1,Direct Accident & Health,2025-06-30,2025-Q2,Risk_Margin,Revaluation,255190.72,GBP,True,0.5
RES00001703,1910,A1,Direct Accident & Health,2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,851178.88,GBP,True,0.5
RES00001704,1910,A1,Direct Accident & Health,2025-06-30,2025-Q2,IBNR,Revaluation,900435.49,GBP,False,0.75
RES00001705,1910,A1,Direct Accident & Health,2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,3863795.84,GBP,True,0.5
RES00001706,1910,A1,Direct Accident & Health,2025-09-30,2025-Q3,Risk_Margin,Revaluation,244293.99,GBP,True,0.5
RES00001707,1910,A1,Direct Accident & Health,2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,832021.24,GBP,True,0.5
RES00001708,1910,A1,Direct Accident & Health,2025-09-30,2025-Q3,IBNR,Revaluation,945400.08,GBP,False,0.75
RES00001709,1910,A1,Direct Accident & Health,2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,3452277.62,GBP,True,0.5
RES00001710,1910,A1,Direct Accident & Health,2025-12-30,2025-Q4,Risk_Margin,Revaluation,247680.93,GBP,True,0.5
RES00001711,1910,A1,Direct Accident & Health,2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,857395.6,GBP,True,0.5
RES00001712,1910,A1,Direct Accident & Health,2025-12-30,2025-Q4,IBNR,Revaluation,477053.87,GBP,False,0.75
RES00001713,1910,A1,Direct Accident & Health,2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,4189291.9,GBP,True,0.5
RES00001714,1910,A1,Direct Accident & Health,2026-03-30,2026-Q1,Risk_Margin,Revaluation,245765.37,GBP,True,0.5
RES00001715,1910,A1,Direct Accident & Health,2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,953003.64,GBP,True,0.5
RES00001716,1910,A1,Direct Accident & Health,2026-03-30,2026-Q1,IBNR,Revaluation,736271.52,GBP,False,0.75
RES00001717,1910,A1,Direct Accident & Health,2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,3897828.86,GBP,True,0.5
RES00001718,1910,A1,Direct Accident & Health,2026-06-30,2026-Q2,Risk_Margin,Revaluation,259266.75,GBP,True,0.5
RES00001719,1910,A1,Direct Accident & Health,2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,901119.49,GBP,True,0.5
