LEI,Undertaking_Name,Reporting_Date,Line_Of_Business,Accident_Year,Development_Year,Calendar_Year,Claims_Paid_Cumulative,Claims_Paid_Incremental,Case_Reserves,IBNR,Incurred_Claims,Ultimate_Claims,Reinsurance_Recoveries_Paid,Reinsurance_Recoveries_Outstanding,Net_Claims_Paid,Net_Ultimate,Claim_Count,Average_Claim_Size
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2017,3,2020,28078148.69,4211722.3,2629050.95,1752700.63,31145374.8,32459900.27,6241048.5,1309057.48,21359664.69,23240918.3,1765,14927.25
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2017,4,2021,30823219.77,4623482.97,982008.3,654672.2,31968896.12,32459900.27,5604591.69,420615.16,22403747.63,22804105.95,579,19471.4
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2017,5,2022,29317495.29,4397624.29,1885442.99,1256961.99,31517178.77,32459900.27,6055478.94,521616.4,21391565.04,26444884.1,1751,20080.48
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2017,6,2023,31669142.78,4750371.42,474454.49,316303.0,32222673.02,32459900.27,8633744.13,218386.09,24165626.6,26946016.51,235,50030.24
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2017,7,2024,31405047.92,4710757.19,632911.41,421940.94,32143444.56,32459900.27,6927625.94,271920.31,22990780.16,26565981.11,106,37342.51
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2018,0,2018,42953508.72,42953508.72,48385546.01,32257030.67,99403312.4,123596085.41,7263194.01,13539629.52,31129954.6,103027955.35,151,112150.15
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2018,1,2019,77798330.83,11669749.62,27478652.75,18319101.83,109856759.03,123596085.41,15835544.48,8876593.05,57011834.05,101790333.54,1798,63716.9
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2018,2,2020,90001502.79,13500225.42,20156749.57,13437833.05,113517710.63,123596085.41,25975650.48,8402091.01,75112479.37,96788277.18,1647,184429.31
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2018,3,2021,107059891.78,16058983.77,9921716.18,6614477.45,118635227.32,123596085.41,26006851.35,4542150.39,88364999.45,97451675.68,1805,212842.73
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2018,4,2022,115215121.84,17282268.28,5028578.14,3352385.43,121081796.34,123596085.41,33214375.25,2426121.11,92130328.25,86661019.55,1375,225469.91
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2018,5,2023,110990823.29,16648623.49,7563157.27,5042104.85,119814506.78,123596085.41,30932185.69,2050965.86,81248376.76,90791459.86,1437,234652.9
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2018,6,2024,118593200.53,17788980.08,3001730.93,2001153.95,122095219.95,123596085.41,28046689.43,967621.11,86708434.82,100691234.7,601,85688.73
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2019,0,2019,15610896.75,15610896.75,16278279.85,10852186.57,34602223.24,42741363.16,2465286.11,4611557.17,12431341.08,35076392.85,888,14178.83
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2019,1,2020,26391565.93,3958734.89,9809878.34,6539918.89,37836423.99,42741363.16,6807769.7,4628859.65,19334522.75,30606818.41,91,14500.86
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2019,2,2021,32425830.16,4863874.52,6189319.8,4126213.2,39646703.26,42741363.16,8863321.29,2447943.41,27381980.06,35019480.65,1648,20003.6
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2019,3,2022,37059638.48,5558945.77,3409034.81,2272689.87,41036845.76,42741363.16,5893912.79,944082.96,30304616.78,31189898.09,1447,544994.68
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2019,4,2023,37469337.24,5620400.59,3163215.55,2108810.37,41159755.38,42741363.16,10739240.48,1495256.24,27456502.7,34921016.06,1020,19556.02
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2019,5,2024,38156757.78,5723513.67,2750763.23,1833842.15,41365981.55,42741363.16,7355047.05,1116580.81,31077795.86,29985625.54,320,27750.37
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2020,0,2020,12000328.97,12000328.97,13735642.0,9157094.67,28025244.64,34893065.64,2185881.93,6863633.02,9608031.41,26548414.04,404,9367.94
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2020,1,2021,20047432.49,3007114.87,8907379.89,5938253.26,30439375.69,34893065.64,4807385.11,3655814.67,16488229.15,25935545.61,1690,299215.41
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2020,2,2022,27429686.85,4114453.03,4478027.27,2985351.52,32654052.0,34893065.64,5922614.17,1450817.87,20634459.21,27144638.49,508,48462.34
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2020,3,2023,30954323.58,4643148.54,2363245.23,1575496.82,33711443.02,34893065.64,8056600.04,931774.22,22423979.32,25206855.18,1295,18229.87
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2020,4,2024,32108672.84,4816300.93,1670635.68,1113757.12,34057747.8,34893065.64,8325981.33,731325.85,23564142.64,24949062.78,1981,47568.4
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2021,0,2021,34941321.0,34941321.0,39634776.25,26423184.17,81181893.29,100999281.41,10053522.38,15312571.32,26136631.0,75602572.78,1509,23263.2
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2021,1,2022,58370032.2,8755504.83,25577549.52,17051699.68,88210506.65,100999281.41,12898817.54,11454666.91,49339242.84,78298607.17,1366,95220.28
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2021,2,2023,73228631.98,10984294.8,16662389.66,11108259.77,92668086.58,100999281.41,18486023.32,7318085.48,52047613.57,83579013.17,917,38889.34
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2021,3,2024,88676601.8,13301490.27,7393607.77,4929071.84,97302477.53,100999281.41,19586990.5,2884288.01,71563011.68,80952158.14,821,49429.54
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2022,0,2022,23922971.18,23922971.18,28740477.47,19160318.31,57453528.23,71823766.96,4027798.11,8353351.92,19457781.71,55017905.76,764,24164.62
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2022,1,2023,43290350.38,6493552.56,17120049.95,11413366.63,63263741.99,71823766.96,11511039.04,5739420.86,35166203.31,55041776.88,566,87278.93
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2022,2,2024,53206221.6,7980933.24,11170527.21,7447018.14,66238503.35,71823766.96,10638881.41,5487367.38,43405423.38,50494219.15,1005,79650.03
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2023,0,2023,10165952.29,10165952.29,10565489.71,7043659.8,22492356.95,27775101.8,2707355.19,3035398.4,7232574.06,20726589.61,1436,9109.28
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2023,1,2024,16872010.36,2530801.55,6541854.87,4361236.58,24504174.37,27775101.8,4091158.87,2086606.59,12938322.18,20325361.86,1738,12714.4
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2024,0,2024,22136675.24,22136675.24,26452326.54,17634884.36,52997722.87,66223886.14,5037102.39,8907762.33,17298314.48,55758929.27,863,17751.94
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2014,0,2014,13074041.26,13074041.26,15338459.56,10225639.71,30968910.74,38638140.52,3473829.14,6040489.53,9679673.12,29951241.15,259,201139.1
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2014,1,2015,24255738.79,3638360.82,8629441.04,5752960.69,34323420.0,38638140.52,3712916.4,2587802.48,18610386.25,30746916.92,1097,17251.59
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2014,2,2016,28144683.04,4221702.46,6296074.49,4197382.99,35490103.28,38638140.52,8153812.79,2585438.94,23405534.74,28955333.23,1777,15909.94
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2014,3,2017,33922783.75,5088417.56,2829214.06,1886142.71,37223533.49,38638140.52,7012954.87,886075.73,28384831.66,27581170.93,816,28292.56
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2014,4,2018,37121430.04,5568214.51,910026.29,606684.19,38183127.37,38638140.52,8121325.53,453335.39,28989579.8,31436888.53,1375,29321.82
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2014,5,2019,34345873.54,5151881.03,2575360.19,1716906.79,37350460.43,38638140.52,7710649.4,1118642.13,28075143.15,27962703.87,1297,54690.88
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2014,6,2020,36408806.37,5461320.96,1337600.49,891733.66,37969340.28,38638140.52,7750007.42,369057.62,27905778.18,31724384.04,661,25092.22
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2014,7,2021,36540763.38,5481114.51,1258426.28,838950.85,38008927.38,38638140.52,7852105.0,616930.49,25752329.96,30474993.54,271,35271.01
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2014,8,2022,38787157.67,5818073.65,-89410.29,-59606.86,38682845.66,38638140.52,10244943.69,-38355.63,31377558.37,27388719.31,180,52557.12
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2014,9,2023,38576187.88,5786428.18,37171.58,24781.06,38619554.73,38638140.52,10317022.48,10167.03,27073057.53,31767671.54,616,28344.0
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2014,10,2024,39458406.56,5918760.98,-492159.62,-328106.42,38884220.33,38638140.52,8358512.24,-238746.19,32158195.48,32656150.42,715,21752.15
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2015,0,2015,7393625.09,7393625.09,7716862.37,5144574.92,16396631.19,20255062.38,1642819.43,3385211.92,5917700.1,16643924.67,617,12660.32
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2015,1,2016,12502666.22,1875399.93,4651437.7,3100958.46,17929343.53,20255062.38,2162771.16,1434660.99,9250219.34,16665354.57,1393,8301.9
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2015,2,2017,15663353.73,2349503.06,2755025.19,1836683.46,18877549.78,20255062.38,3513294.97,1088808.17,12907203.74,15128284.1,2000,8344.89
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2015,3,2018,16442354.68,2466353.2,2287624.62,1525083.08,19111250.07,20255062.38,3656606.47,1094466.61,13459222.21,15292422.12,1384,24874.97
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2015,4,2019,17823623.73,2673543.56,1458863.19,972575.46,19525630.79,20255062.38,4376375.6,669067.77,14254305.57,15470030.74,435,49926.12
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2015,5,2020,18225172.19,2733775.83,1217934.11,811956.07,19646095.32,20255062.38,5223628.44,388508.29,13370771.01,16657692.41,1109,11270.98
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2015,6,2021,20168287.55,3025243.13,52064.9,34709.93,20229029.93,20255062.38,5022388.42,21148.9,15084157.33,14240565.02,542,10659.77
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2015,7,2022,18943719.14,2841557.87,786805.94,524537.3,19861659.41,20255062.38,4502250.78,226465.66,15772073.99,14750176.02,166,11149.92
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2015,8,2023,19893838.39,2984075.76,216734.4,144489.6,20146695.18,20255062.38,4511962.07,86907.55,14902774.94,16832567.13,1805,11750.64
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2015,9,2024,20041533.57,3006230.04,128117.29,85411.52,20191003.74,20255062.38,5111052.75,52397.11,14381271.63,16070283.51,1708,15681.95
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2016,0,2016,10551186.17,10551186.17,11665788.94,7777192.63,24161273.26,29994167.73,3004878.74,5485477.46,7624743.13,21363429.1,877,7525.81
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2016,1,2017,17626838.51,2644025.78,7420397.53,4946931.69,26283968.96,29994167.73,5252655.6,1895120.88,14117931.38,23733696.86,704,12206.95
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2016,2,2018,22825362.81,3423804.42,4301282.95,2867521.97,27843526.25,29994167.73,4171172.62,1319114.6,17452188.23,21427193.68,336,14947.85
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2016,3,2019,24410517.14,3661577.57,3350190.36,2233460.24,28319072.55,29994167.73,3985112.56,1317444.91,18543724.66,22316936.06,102,17536.29
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2016,4,2020,27086394.63,4062959.19,1744663.86,1163109.24,29121835.8,29994167.73,4905142.81,615650.59,19785492.89,24136513.92,1068,41353.27
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2016,5,2021,26989882.6,4048482.39,1802571.08,1201714.05,29092882.19,29994167.73,7887423.77,491119.03,22712501.91,24745015.78,581,14153.06
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2016,6,2022,29009388.76,4351408.31,590867.38,393911.59,29698734.04,29994167.73,8321205.32,168281.81,21073789.71,22130383.48,907,33040.31
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2016,7,2023,28205744.85,4230861.73,1073053.73,715369.15,29457640.87,29994167.73,5546017.78,422684.15,19863215.82,22715809.66,845,18103.82
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2016,8,2024,28648801.61,4297320.24,807219.67,538146.45,29590557.89,29994167.73,6904202.97,400616.93,22278688.77,22911128.58,122,23029.58
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2017,0,2017,27683608.09,27683608.09,31481082.24,20987388.16,64411537.37,80152078.49,7412075.2,8436779.97,23364012.28,61131003.02,1500,22672.9
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2017,1,2018,47195310.65,7079296.6,19774060.7,13182707.14,70265048.14,80152078.49,13975013.7,9570046.54,37581159.63,56328965.63,1721,107751.85
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2017,2,2019,61608103.49,9241215.52,11126385.0,7417590.0,74588885.99,80152078.49,12342173.78,3861635.08,44592642.67,62399892.96,752,40083.35
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2017,3,2020,69795385.62,10469307.84,6214015.72,4142677.15,77045070.63,80152078.49,13327545.28,3011829.19,50895530.03,56903114.59,1510,138208.68
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2017,4,2021,74804450.15,11220667.52,3208577.01,2139051.34,78547789.99,80152078.49,20750590.63,1566694.3,60971285.94,58506809.45,1455,65388.51
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2017,5,2022,78521891.08,11778283.66,978112.45,652074.97,79663022.27,80152078.49,22607660.22,284427.13,61546861.73,62785336.39,1357,47387.98
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2017,6,2023,75706908.65,11356036.3,2667101.9,1778067.93,78818527.54,80152078.49,22533570.81,706530.12,60117443.19,58574781.75,1024,39720.31
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2017,7,2024,77558153.74,11633723.06,1556354.85,1037569.9,79373901.07,80152078.49,20705011.26,485087.33,58866943.65,67537360.54,1976,54426.77
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2018,0,2018,40189507.32,40189507.32,43026993.93,28684662.62,90387666.9,111901163.87,9481045.49,13144718.55,30696577.52,91323569.09,784,36938.89
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2018,1,2019,69292846.93,10393927.04,25564990.16,17043326.77,99118668.79,111901163.87,12936346.02,10622638.23,49492447.02,78720437.34,664,38906.71
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2018,2,2020,84334373.05,12650155.96,16540074.49,11026716.33,103631126.63,111901163.87,15488596.11,4461321.34,68266503.12,86689405.11,398,47619.63
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2018,3,2021,97934057.39,14690108.61,8380263.89,5586842.59,107711031.93,111901163.87,24443521.6,3624055.47,73069000.49,82749945.41,1396,53080.79
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2018,4,2022,103987568.4,15598135.26,4748157.28,3165438.19,109527085.23,111901163.87,18719043.55,2154965.56,80947877.41,82140880.35,1193,247589.45
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2018,5,2023,105937193.25,15890578.99,3578382.37,2385588.25,110111972.68,111901163.87,30907743.98,968037.17,75893593.93,92494802.11,651,425450.58
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2018,6,2024,102155849.13,15323377.37,5847188.84,3898125.9,108977569.45,111901163.87,15926741.01,1970401.16,78660604.79,87889038.99,1014,327422.59
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2019,0,2019,33449144.79,33449144.79,37230074.18,24820049.46,76884231.34,95499268.43,9599158.12,16461911.15,28350543.11,73674659.55,1567,57770.54
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2019,1,2020,54917787.97,8237668.2,24348888.28,16232592.18,83324824.29,95499268.43,16109012.58,6112259.8,44835673.03,67297599.56,1535,32209.85
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2019,2,2021,73495383.63,11024307.54,13202330.88,8801553.92,88898102.99,95499268.43,21364434.88,4585368.53,54103239.17,70090911.93,1194,45592.67
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2019,3,2022,81107146.66,12166072.0,8635273.06,5756848.71,91181631.9,95499268.43,14245095.98,3611538.09,61256403.96,71477995.92,1919,191290.44
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2019,4,2023,87519184.63,13127877.7,4788050.28,3192033.52,93105243.29,95499268.43,20250900.07,1366904.88,70554860.12,79497608.22,1989,60692.92
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2019,5,2024,87309420.84,13096413.13,4913908.55,3275939.04,93042314.15,95499268.43,15458886.9,2162740.67,63520332.83,67440463.55,1892,118465.97
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Workers' compensation insurance,2020,0,2020,29869683.25,29869683.25,32679969.42,21786646.28,67996314.25,84336298.96,5554647.32,9573682.08,25306802.72,62727631.15,1390,128748.63
