Syndicate_Number,Year_of_Account,Development_Year,LOB_Code,LOB_Name,Currency,Cumulative_Paid,Case_Reserves,IBNR,Total_Incurred,As_At_Date
2525,2022,2,A1,Direct Accident & Health,GBP,3032611,1819567,1213044,6065223,2024-12-31
2525,2022,3,A1,Direct Accident & Health,GBP,2123342,686002,457335,3266680,2025-12-31
2525,2022,0,A2,Accident & Health Reinsurance,GBP,149708,359301,239534,748544,2022-12-31
2525,2022,1,A2,Accident & Health Reinsurance,GBP,1098166,1223671,815781,3137619,2023-12-31
2525,2022,2,A2,Accident & Health Reinsurance,GBP,3516194,2109716,1406477,7032389,2024-12-31
2525,2022,3,A2,Accident & Health Reinsurance,GBP,2248791,726532,484355,3459678,2025-12-31
2525,2022,0,D1,Direct Motor (Private Car),GBP,591833,1420399,946933,2959165,2022-12-31
2525,2022,1,D1,Direct Motor (Private Car),GBP,975642,1087144,724762,2787549,2023-12-31
2525,2022,2,D1,Direct Motor (Private Car),GBP,1481761,889056,592704,2963522,2024-12-31
2525,2022,3,D1,Direct Motor (Private Car),GBP,3810949,1231229,820819,5862998,2025-12-31
2525,2022,0,D2,Direct Motor (Commercial),GBP,3114259,7474222,4982814,15571296,2022-12-31
2525,2022,1,D2,Direct Motor (Commercial),GBP,3330279,3710883,2473922,9515084,2023-12-31
2525,2022,2,D2,Direct Motor (Commercial),GBP,2804772,1682863,1121909,5609545,2024-12-31
2525,2022,3,D2,Direct Motor (Commercial),GBP,8174944,2641136,1760757,12576838,2025-12-31
2525,2022,0,E1,Energy Offshore,GBP,1155961,2774307,1849538,5779807,2022-12-31
2525,2022,1,E1,Energy Offshore,GBP,3490503,3889418,2592945,9972867,2023-12-31
2525,2022,2,E1,Energy Offshore,GBP,248455,149073,99382,496910,2024-12-31
2525,2022,3,E1,Energy Offshore,GBP,2105991,680397,453598,3239986,2025-12-31
2525,2023,0,A1,Direct Accident & Health,GBP,1791893,4300544,2867029,8959468,2023-12-31
2525,2023,1,A1,Direct Accident & Health,GBP,1072579,1195160,796773,3064513,2024-12-31
2525,2023,2,A1,Direct Accident & Health,GBP,1300723,780433,520289,2601446,2025-12-31
2525,2023,0,A2,Accident & Health Reinsurance,GBP,714278,1714268,1142845,3571391,2023-12-31
2525,2023,1,A2,Accident & Health Reinsurance,GBP,1939074,2160682,1440454,5540211,2024-12-31
2525,2023,2,A2,Accident & Health Reinsurance,GBP,3037420,1822452,1214968,6074841,2025-12-31
2525,2023,0,D1,Direct Motor (Private Car),GBP,262639,630334,420223,1313197,2023-12-31
2525,2023,1,D1,Direct Motor (Private Car),GBP,1920539,2140029,1426686,5487255,2024-12-31
2525,2023,2,D1,Direct Motor (Private Car),GBP,3193156,1915894,1277262,6386313,2025-12-31
2525,2023,0,D2,Direct Motor (Commercial),GBP,1426010,3422426,2281617,7130054,2023-12-31
2525,2023,1,D2,Direct Motor (Commercial),GBP,835039,930472,620314,2385826,2024-12-31
2525,2023,2,D2,Direct Motor (Commercial),GBP,576364,345818,230545,1152728,2025-12-31
2525,2023,0,E1,Energy Offshore,GBP,807441,1937860,1291906,4037208,2023-12-31
2525,2023,1,E1,Energy Offshore,GBP,1367897,1524228,1016152,3908278,2024-12-31
2525,2023,2,E1,Energy Offshore,GBP,6526180,3915708,2610472,13052360,2025-12-31
2525,2024,0,A1,Direct Accident & Health,GBP,1603256,3847815,2565210,8016281,2024-12-31
2525,2024,1,A1,Direct Accident & Health,GBP,863603,962301,641534,2467439,2025-12-31
2525,2024,0,A2,Accident & Health Reinsurance,GBP,1307855,3138852,2092568,6539276,2024-12-31
2525,2024,1,A2,Accident & Health Reinsurance,GBP,3085124,3437710,2291806,8814641,2025-12-31
2525,2024,0,D1,Direct Motor (Private Car),GBP,1823581,4376596,2917731,9117909,2024-12-31
2525,2024,1,D1,Direct Motor (Private Car),GBP,3542589,3947457,2631638,10121684,2025-12-31
2525,2024,0,D2,Direct Motor (Commercial),GBP,2625137,6300329,4200219,13125685,2024-12-31
2525,2024,1,D2,Direct Motor (Commercial),GBP,1143299,1273962,849308,3266570,2025-12-31
2525,2024,0,E1,Energy Offshore,GBP,500157,1200378,800252,2500789,2024-12-31
2525,2024,1,E1,Energy Offshore,GBP,1092054,1216860,811240,3120155,2025-12-31
2525,2025,0,A1,Direct Accident & Health,GBP,2651281,6363074,4242049,13256405,2025-12-31
2525,2025,0,A2,Accident & Health Reinsurance,GBP,1640904,3938169,2625446,8204520,2025-12-31
2525,2025,0,D1,Direct Motor (Private Car),GBP,2093410,5024186,3349457,10467054,2025-12-31
2525,2025,0,D2,Direct Motor (Commercial),GBP,312750,750602,500401,1563754,2025-12-31
2525,2025,0,E1,Energy Offshore,GBP,692640,1662337,1108224,3463202,2025-12-31
