reporting_period,LEI,Undertaking_Name,Reporting_Date,GL_Subclass,Accident_Year,Development_Year,Calendar_Year,Gross_Paid_Cumulative,Gross_Paid_Incremental,Gross_Case_Reserves,Gross_IBNR,Gross_Incurred,Gross_Ultimate,RI_Paid,RI_Outstanding,Net_Paid_Cumulative,Net_Incurred,Net_Ultimate,Large_Claims_Count,Large_Claims_Amount,Large_Claims_Threshold,Total_Claim_Count,Open_Claims,Closed_Claims
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2017,7,2024,58614905.55,8792235.83,5176898.82,5176898.82,65344874.02,68968703.2,17257279.12,2666992.43,38139133.26,48788505.62,45183837.62,11,26413262.3,1000000,2064,492,2014
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2018,0,2018,6427427.05,964114.06,17219431.83,17219431.83,28812688.42,40866290.7,2361480.98,8039073.64,4698111.92,20758269.25,26824506.62,2,12972439.79,1000000,2800,209,2084
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2018,1,2019,11891058.6,1783658.79,14487616.05,14487616.05,30724959.46,40866290.7,3655466.38,10452104.5,9221523.88,22876720.8,28471139.02,8,19919398.25,1000000,1247,320,2490
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2018,2,2020,18554292.2,2783143.83,11155999.25,11155999.25,33057091.23,40866290.7,5486677.46,8285666.06,11817686.36,20878054.51,30915696.04,13,18846358.33,1000000,342,61,319
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2018,3,2021,21132108.42,3169816.26,9867091.14,9867091.14,33959326.9,40866290.7,7455771.75,5622117.45,15653511.35,21292289.7,32472458.82,11,18977655.15,1000000,1230,285,1603
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2018,4,2022,26213416.54,3932012.48,7326437.08,7326437.08,35737784.74,40866290.7,9926280.71,5553221.64,18146253.46,28210588.9,32503879.87,15,10836261.82,1000000,1264,66,2022
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2018,5,2023,28022560.47,4203384.07,6421865.11,6421865.11,36370985.12,40866290.7,7460445.06,3824439.69,17332942.28,22845776.41,32461722.18,5,17212480.29,1000000,403,176,1784
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2018,6,2024,34409133.31,5161370.0,3228578.69,3228578.69,38606285.61,40866290.7,13565144.14,1779779.01,25379240.4,24584652.5,29028692.86,5,10746344.61,1000000,716,311,1314
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2019,0,2019,9477455.79,1421618.37,28429602.75,28429602.75,46435939.37,66336661.3,2082090.19,17964513.17,7486908.03,28996660.4,46466369.56,19,26940673.76,1000000,919,297,450
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2019,1,2020,19889468.45,2983420.27,23223596.42,23223596.42,50080143.8,66336661.3,7604841.39,10834231.8,12029799.96,33885408.41,47171851.37,15,18332277.48,1000000,1104,177,2435
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2019,2,2021,28465811.86,4269871.78,18935424.72,18935424.72,53081864.0,66336661.3,10275234.83,9002470.43,19599748.81,41982245.7,47930955.39,18,23172525.89,1000000,2806,143,2370
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2019,3,2022,35771332.68,5365699.9,15282664.31,15282664.31,55638796.28,66336661.3,10877242.77,10601933.05,27347378.7,40614626.94,50287395.74,17,15026934.45,1000000,1293,363,179
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2019,4,2023,40187285.08,6028092.76,13074688.11,13074688.11,57184379.62,66336661.3,13940254.11,6598554.88,31166672.26,40439085.49,46150693.19,5,28647197.41,1000000,378,455,1375
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2019,5,2024,50060298.85,7509044.83,8138181.22,8138181.22,60639934.44,66336661.3,17063318.51,5501088.09,35196354.84,47620243.82,51618432.29,12,19822819.47,1000000,1926,392,969
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2020,0,2020,10175973.54,1526396.03,27444192.2,27444192.2,45853423.39,65064357.93,3848774.04,17764680.18,7236295.95,33673715.54,41160502.15,6,14717759.65,1000000,1415,249,1022
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2020,1,2021,20394183.01,3059127.45,22335087.46,22335087.46,49429796.71,65064357.93,6417340.6,10028467.59,13934603.01,32606210.89,50431096.95,15,22913458.21,1000000,1583,180,905
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2020,2,2022,29596689.22,4439503.38,17733834.35,17733834.35,52650673.88,65064357.93,7312101.24,12761717.98,23263597.28,39935476.63,45452127.5,9,29313229.13,1000000,1145,319,184
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2020,3,2023,34222084.67,5133312.7,15421136.63,15421136.63,54269562.29,65064357.93,7620667.31,8871589.42,21775748.38,35374643.36,46652664.0,5,20896780.62,1000000,588,338,1772
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2020,4,2024,44458145.47,6668721.82,10303106.23,10303106.23,57852183.57,65064357.93,10897690.39,8229258.68,29870480.24,40674746.21,40760635.51,14,24320387.08,1000000,1723,422,2082
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2021,0,2021,3826952.6,574042.89,10069192.96,10069192.96,16916903.44,23965338.51,1338972.47,5010650.17,2634942.37,11589544.92,14848673.39,2,11161977.54,1000000,2264,40,2188
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2021,1,2022,7070281.83,1060542.27,8447528.34,8447528.34,18052068.67,23965338.51,2112967.31,4363140.87,4457665.1,14088233.77,14558451.75,12,7668041.99,1000000,166,299,1880
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2021,2,2023,11132710.05,1669906.51,6416314.23,6416314.23,19473918.55,23965338.51,2914227.14,3711269.57,7936458.34,15559978.78,18013792.76,2,11746241.9,1000000,2165,457,1429
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2021,3,2024,13537353.52,2030603.03,5213992.49,5213992.49,20315543.76,23965338.51,3435923.52,2685182.79,10349210.12,13927172.69,16153712.73,18,11587917.18,1000000,2115,154,2444
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2022,0,2022,5837605.31,875640.8,17962915.63,17962915.63,29189395.63,41763436.57,1780430.96,12754220.89,4362056.02,19659492.22,29532164.8,11,8422565.41,1000000,2698,44,399
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2022,1,2023,12590125.5,1888518.83,14586655.53,14586655.53,31552777.7,41763436.57,4004670.21,10938774.17,8084717.04,24138794.46,31055846.98,19,16697408.65,1000000,477,295,550
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2022,2,2024,18515670.63,2777350.59,11623882.97,11623882.97,33626718.49,41763436.57,5063792.92,7919403.65,14776331.76,22902174.44,32730838.65,18,15701528.82,1000000,748,418,2193
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2023,0,2023,10795971.39,1619395.71,28824642.14,28824642.14,48268006.18,68445255.68,2628150.65,20318283.57,8280388.08,36994232.74,51809107.6,3,19935275.43,1000000,2450,482,2008
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2023,1,2024,20596677.02,3089501.55,23924289.33,23924289.33,51698253.15,68445255.68,5353919.91,12851801.97,13598827.82,33957760.26,50559438.14,20,27041290.68,1000000,2763,107,389
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Products Liability,2024,0,2024,9800676.02,1470101.4,29179593.71,29179593.71,47734147.84,68159863.43,3315605.39,15069142.83,6275800.82,35774375.05,45842525.99,14,25274028.88,1000000,1234,248,1938
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,0,2010,3846519.77,576977.97,10081078.73,10081078.73,16951922.12,24008677.23,792858.54,6841654.91,2593387.44,13243172.51,18784107.86,5,7590675.12,1000000,2764,179,389
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,1,2011,6921736.83,1038260.52,8543470.2,8543470.2,18028248.09,24008677.23,1976852.8,6716214.24,4542595.49,14355237.0,18339707.54,6,6728088.46,1000000,2753,304,1481
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,2,2012,11244160.91,1686624.14,6382258.16,6382258.16,19541096.52,24008677.23,2360822.77,3952056.05,7550114.79,13393217.42,16675727.77,15,8422575.97,1000000,2261,409,1861
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,3,2013,13493926.87,2024089.03,5257375.18,5257375.18,20328514.6,24008677.23,4579237.02,4154806.95,10154932.03,14993490.19,16289690.07,1,5650260.18,1000000,1744,304,1293
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,4,2014,14641685.71,2196252.86,4683495.76,4683495.76,20730230.2,24008677.23,4327159.02,3125309.29,10688898.67,16388745.44,16241533.9,1,9323413.13,1000000,2654,434,1687
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,5,2015,18478055.26,2771708.29,2765310.99,2765310.99,22072959.54,24008677.23,5188925.27,1634567.75,14497781.99,15672869.4,18244721.72,1,11540662.65,1000000,134,125,1410
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,6,2016,19398014.85,2909702.23,2305331.19,2305331.19,22394945.4,24008677.23,4303205.06,1679848.69,14811479.03,13951984.67,17037124.7,14,8310019.99,1000000,716,142,1002
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,7,2017,21399231.46,3209884.72,1304722.89,1304722.89,23095371.21,24008677.23,5455211.2,744358.87,15427951.59,16246416.67,18991028.27,19,11720968.96,1000000,2862,403,1427
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,8,2018,20116004.71,3017400.71,1946336.26,1946336.26,22646241.85,24008677.23,5221499.24,784400.62,13750738.98,16586737.34,16668191.18,18,5285619.82,1000000,1974,344,910
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,9,2019,21147783.17,3172167.47,1430447.03,1430447.03,23007364.31,24008677.23,4962502.2,864635.59,15554955.9,15259981.43,15031641.05,19,10553717.4,1000000,1552,467,2452
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,10,2020,23574349.8,3536152.47,217163.71,217163.71,23856662.63,24008677.23,6018475.93,123413.94,14530904.38,15400416.94,18088139.24,5,7432110.92,1000000,873,405,697
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,11,2021,23142541.9,3471381.29,433067.66,433067.66,23705529.87,24008677.23,9007931.18,298580.73,15984332.38,15962736.35,15320066.66,7,10247912.33,1000000,1363,102,503
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,12,2022,21911246.71,3286687.01,1048715.26,1048715.26,23274576.55,24008677.23,4651291.8,463460.28,14211220.0,16883952.31,18541085.77,1,11951200.71,1000000,2284,318,251
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,13,2023,24291010.27,3643651.54,-141166.52,-141166.52,24107493.8,24008677.23,5567388.28,-72147.65,15215824.44,15021629.05,17131308.32,5,11332501.81,1000000,2312,188,373
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2010,14,2024,24505096.54,3675764.48,-248209.65,-248209.65,24182423.99,24008677.23,8825021.38,-149729.67,17032615.83,19043584.24,17871889.53,11,8110187.18,1000000,1391,485,1032
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,0,2011,7757595.22,1163639.28,22600486.7,22600486.7,37138227.92,52958568.61,1696008.12,16462040.02,4917266.06,26108291.8,38525020.43,7,22413307.14,1000000,926,165,758
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,1,2012,14960818.37,2244122.76,18998875.12,18998875.12,39659356.03,52958568.61,3024138.35,12964896.94,10336104.09,25232355.96,42176494.38,14,23164408.72,1000000,1210,129,979
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,2,2013,24093306.05,3613995.91,14432631.28,14432631.28,42855726.71,52958568.61,8201877.42,6668011.07,19092620.85,34253443.08,38643290.37,12,21209577.35,1000000,211,80,1890
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,3,2014,29960955.71,4494143.36,11498806.45,11498806.45,44909404.1,52958568.61,9981709.45,6616601.02,21216408.79,29485055.47,36508026.37,4,17520335.78,1000000,1636,23,1908
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,4,2015,33402069.62,5010310.44,9778249.5,9778249.5,46113793.96,52958568.61,11935927.75,5513649.83,23726928.2,29107861.62,36805854.6,7,22689389.04,1000000,1658,35,1920
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,5,2016,38359507.56,5753926.13,7299530.53,7299530.53,47848897.24,52958568.61,11950838.48,4968663.66,25999886.83,32090174.46,32683295.44,15,19842607.49,1000000,1735,111,932
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,6,2017,43594400.48,6539160.07,4682084.06,4682084.06,49681109.77,52958568.61,13786750.61,2403829.43,28443924.06,31393370.18,32272854.6,13,17373768.65,1000000,2517,427,600
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,7,2018,42875358.73,6431303.81,5041604.94,5041604.94,49429445.15,52958568.61,14498711.6,3956113.13,26355324.85,38485328.88,38741481.69,3,24259456.75,1000000,817,269,2458
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,8,2019,44856324.55,6728448.68,4051122.03,4051122.03,50122783.19,52958568.61,17103555.32,3172631.07,35048167.2,37947955.46,32731618.01,17,14098594.2,1000000,598,93,948
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,9,2020,51539904.69,7730985.7,709331.96,709331.96,52462036.24,52958568.61,12672882.22,382390.66,31444257.68,38067429.34,37741463.27,4,25871928.98,1000000,2103,389,1557
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,10,2021,52236103.2,7835415.48,361232.71,361232.71,52705705.72,52958568.61,15732928.1,232538.11,35658420.27,33019693.89,40966530.72,11,19322546.72,1000000,1800,107,951
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,11,2022,49785140.38,7467771.06,1586714.12,1586714.12,51847868.73,52958568.61,10638740.05,1056994.94,33850558.91,33739439.23,41061460.83,3,13509177.45,1000000,2176,194,2047
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,12,2023,51212481.44,7681872.22,873043.58,873043.58,52347438.1,52958568.61,18393024.36,645729.15,39113075.89,40795681.18,33282949.76,9,25533315.04,1000000,2183,67,1961
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2011,13,2024,48344932.63,7251739.89,2306817.99,2306817.99,51343796.02,52958568.61,12143318.87,1000272.03,38149306.72,35159570.75,35114384.45,1,13246327.59,1000000,129,204,1810
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2012,0,2012,3506419.03,525962.85,10526560.7,10526560.7,17190947.93,24559540.42,1131824.15,4408878.01,2520645.68,12977960.16,17687854.04,13,11002026.48,1000000,509,191,1566
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2012,1,2013,7125726.32,1068858.95,8716907.05,8716907.05,18457705.48,24559540.42,1535125.89,6000686.1,5455641.89,12926582.84,18766519.23,10,8285793.29,1000000,367,232,1321
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2012,2,2014,10585339.76,1587800.96,6987100.33,6987100.33,19668570.19,24559540.42,3121392.32,3398387.67,7350526.76,12381567.75,15647188.09,8,11417087.61,1000000,2972,53,1686
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2012,3,2015,12781302.55,1917195.38,5889118.94,5889118.94,20437157.16,24559540.42,3129563.99,4700741.97,9141234.91,14656790.18,18886143.53,16,8775022.88,1000000,164,497,1215
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2012,4,2016,15341906.7,2301286.01,4608816.86,4608816.86,21333368.62,24559540.42,4364669.84,3235391.75,11882148.53,13965692.75,16022522.67,11,7325680.18,1000000,285,82,1109
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2012,5,2017,18169951.92,2725492.79,3194794.25,3194794.25,22323184.45,24559540.42,4646089.65,2419273.18,14456041.33,16425934.53,19501747.17,6,7032750.65,1000000,2412,14,614
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2012,6,2018,20514561.51,3077184.23,2022489.46,2022489.46,23143797.8,24559540.42,6886511.16,1021916.86,13615134.05,16148009.41,18624203.56,17,11338321.51,1000000,737,81,2014
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2012,7,2019,21267081.02,3190062.15,1646229.7,1646229.7,23407179.63,24559540.42,7322580.84,832234.66,15912334.35,16876482.01,15830691.25,2,11912754.68,1000000,350,315,949
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2012,8,2020,21897342.91,3284601.44,1331098.76,1331098.76,23627771.29,24559540.42,7858790.03,812296.5,17224172.78,14844286.17,17418385.57,10,5097246.67,1000000,1622,326,1789
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2012,9,2021,21637551.78,3245632.77,1460994.32,1460994.32,23536844.4,24559540.42,5543655.46,860589.98,16531836.73,16318821.51,17492224.19,6,11720213.21,1000000,1817,98,805
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2012,10,2022,23787882.11,3568182.32,385829.16,385829.16,24289460.01,24559540.42,4996422.88,181565.43,14454552.0,14909143.86,16400147.89,17,10274669.19,1000000,720,389,833
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2012,11,2023,22496512.86,3374476.93,1031513.78,1031513.78,23837480.77,24559540.42,6264317.16,575120.37,16153875.5,18559476.4,19565246.29,12,9366598.31,1000000,548,412,755
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2012,12,2024,23716780.33,3557517.05,421380.05,421380.05,24264574.39,24559540.42,7977735.23,281150.03,16715329.98,18135130.82,17148804.23,1,12253676.38,1000000,2137,114,1343
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2013,0,2013,3046862.07,457029.31,9317261.28,9317261.28,15159301.74,21681384.64,879455.79,5206576.33,2297519.23,9674136.88,14891102.35,13,8875998.11,1000000,2661,201,1176
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2013,1,2014,6598383.78,989757.57,7541500.43,7541500.43,16402334.34,21681384.64,2039061.37,4328685.9,4951438.8,11961976.82,16801820.02,20,9104006.17,1000000,1415,24,195
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2013,2,2015,9265445.99,1389816.9,6207969.33,6207969.33,17335806.11,21681384.64,3001148.45,2593785.02,6277100.35,11829738.11,16715839.79,11,5509489.43,1000000,216,465,2017
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2013,3,2016,12164399.3,1824659.9,4758492.67,4758492.67,18350439.77,21681384.64,2900934.37,3709093.05,8586842.01,13609470.67,15812430.64,2,6311268.02,1000000,691,477,1759
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2013,4,2017,14884465.61,2232669.84,3398459.52,3398459.52,19302462.98,21681384.64,4844145.37,2053101.86,10503552.68,15019981.96,13265189.19,2,6866898.39,1000000,2309,203,2241
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2013,5,2018,16584401.88,2487660.28,2548491.38,2548491.38,19897440.67,21681384.64,3441313.96,1670975.68,11288220.18,12752601.9,15660051.6,6,9741842.91,1000000,747,61,151
2025-11-30,549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,Employers Liability,2013,6,2019,17265797.86,2589869.68,2207793.39,2207793.39,20135929.27,21681384.64,3959867.19,1153484.81,13748248.08,12528945.23,13705735.62,12,10776804.96,1000000,1012,57,1809
